player_name,espn_id,team,position,season,category,fetched_at,GP,SOLO,AST,TOT,TFL,PD,FF,FR,FTD,SACKS,INT_DEF,DEF_YDS,DEF_TD,DEF_LNG
Bradley McDougald,16269,SEA,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,66.0,12.0,78.0,5.0,9.0,3.0,1.0,0.0,0.0,3.0,39.0,0.0,39.0
Ha Ha Clinton-Dix,16735,WSH/GB,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,80.0,12.0,92.0,1.0,6.0,2.0,1.0,0.0,1.0,3.0,25.0,0.0,24.0
Tre Boston,16877,ARI,S,2018,defense_ints,2026-07-03T11:36:40.145099,14.0,66.0,13.0,79.0,2.0,9.0,1.0,1.0,0.0,0.0,3.0,9.0,0.0,9.0
Malcolm Butler,17435,TEN,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,60.0,9.0,69.0,4.0,12.0,1.0,0.0,0.0,1.0,3.0,90.0,1.0,56.0
Andre Hal,17467,HOU,S,2018,defense_ints,2026-07-03T11:36:40.145099,8.0,6.0,7.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0
Quandre Diggs,2577553,DET,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,64.0,14.0,78.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,41.0,1.0,37.0
Anthony Harris,2577814,MIN,S,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,34.0,12.0,46.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,33.0
Marcus Peters,2578378,LAR,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,33.0,10.0,43.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,107.0,1.0,50.0
Justin Simmons,2969860,DEN,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,71.0,26.0,97.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,8.0
Jonathan Jones,2971027,NE,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,44.0,12.0,56.0,2.0,7.0,1.0,0.0,0.0,1.5,3.0,34.0,0.0,28.0
Cory Littleton,2978304,LAR,LB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,90.0,35.0,125.0,9.0,13.0,0.0,0.0,0.0,4.0,3.0,48.0,1.0,22.0
Brian Poole,2980115,ATL,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,54.0,21.0,75.0,4.0,6.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,2.0
Desmond King II,3040145,LAC,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,47.0,14.0,61.0,4.0,10.0,2.0,1.0,0.0,0.0,3.0,75.0,1.0,42.0
Jalen Ramsey,3045373,JAX,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,62.0,3.0,65.0,2.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Matt Milano,3046287,BUF,LB,2018,defense_ints,2026-07-03T11:36:40.145099,13.0,52.0,26.0,78.0,14.0,7.0,0.0,3.0,0.0,1.0,3.0,41.0,0.0,29.0
Gareon Conley,3051391,OAK,CB,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,24.0,13.0,37.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,64.0,1.0,36.0
Darron Lee,3051398,NYJ,LB,2018,defense_ints,2026-07-03T11:36:40.145099,12.0,43.0,31.0,74.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,82.0,1.0,36.0
J.C. Jackson,3121649,NE,CB,2018,defense_ints,2026-07-03T11:36:40.145099,13.0,22.0,2.0,24.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,9.0
Derwin James Jr.,3691739,LAC,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,75.0,30.0,105.0,5.0,13.0,0.0,0.0,0.0,3.5,3.0,30.0,0.0,23.0
Denzel Ward,3915535,CLE,CB,2018,defense_ints,2026-07-03T11:36:40.145099,13.0,41.0,12.0,53.0,5.0,11.0,1.0,2.0,0.0,0.0,3.0,26.0,0.0,26.0
Jessie Bates III,3919512,CIN,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,73.0,38.0,111.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,42.0,1.0,21.0
Justin Reid,3931399,HOU,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,70.0,18.0,88.0,2.0,10.0,1.0,2.0,0.0,0.0,3.0,128.0,1.0,101.0
Rasul Douglas,3943270,PHI,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,48.0,10.0,58.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,17.0
Kenny Moore II,4218312,IND,CB,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,63.0,14.0,77.0,5.0,11.0,1.0,0.0,0.0,1.5,3.0,52.0,0.0,32.0
Lorenzo Alexander,9424,BUF,LB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,54.0,19.0,73.0,13.0,9.0,1.0,1.0,0.0,6.5,2.0,9.0,0.0,8.0
Johnathan Joseph,9610,HOU,CB,2018,defense_ints,2026-07-03T11:36:40.145099,14.0,49.0,9.0,58.0,2.0,13.0,0.0,0.0,0.0,0.0,2.0,46.0,1.0,28.0
Reggie Nelson,10465,OAK,S,2018,defense_ints,2026-07-03T11:36:40.145099,11.0,25.0,4.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Brandon Carr,11363,BAL,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,39.0,6.0,45.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,32.0
Joe Haden,13249,PIT,CB,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,51.0,12.0,63.0,3.0,12.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Kareem Jackson,13254,HOU,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,70.0,17.0,87.0,5.0,17.0,2.0,1.0,0.0,1.0,2.0,24.0,0.0,13.0
Darian Stewart,13645,DEN,S,2018,defense_ints,2026-07-03T11:36:40.145099,14.0,46.0,14.0,60.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0
Jimmy Smith,13963,BAL,CB,2018,defense_ints,2026-07-03T11:36:40.145099,12.0,34.0,11.0,45.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0
Patrick Peterson,13980,ARI,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,45.0,9.0,54.0,2.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
Mason Foster,14023,WSH,LB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,84.0,49.0,133.0,4.0,4.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,4.0
Ron Parker,14297,KC,S,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,64.0,13.0,77.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,33.0,1.0,33.0
Stephon Gilmore,14942,NE,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,40.0,5.0,45.0,1.0,20.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
Morris Claiborne,14943,NYJ,CB,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,44.0,13.0,57.0,3.0,14.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,17.0
Janoris Jenkins,14974,NYG,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,59.0,11.0,70.0,2.0,15.0,1.0,0.0,0.0,0.0,2.0,29.0,0.0,29.0
Danny Trevathan,15074,CHI,LB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,76.0,26.0,102.0,8.0,6.0,1.0,1.0,0.0,2.0,2.0,12.0,0.0,12.0
Michael Thomas,15231,NYG,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,41.0,18.0,59.0,3.0,6.0,2.0,0.0,0.0,1.0,2.0,26.0,0.0,26.0
Chris Banjo,15782,NO,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,8.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Tyrann Mathieu,15851,HOU,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,70.0,19.0,89.0,6.0,8.0,0.0,1.0,0.0,3.0,2.0,6.0,0.0,6.0
Micah Hyde,15960,BUF,S,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,41.0,17.0,58.0,2.0,5.0,0.0,1.0,0.0,0.0,2.0,16.0,0.0,16.0
Preston Brown,16762,CIN,LB,2018,defense_ints,2026-07-03T11:36:40.145099,7.0,27.0,15.0,42.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,18.0
Christian Kirksey,16767,CLE,LB,2018,defense_ints,2026-07-03T11:36:40.145099,7.0,29.0,14.0,43.0,2.0,5.0,0.0,1.0,0.0,0.0,2.0,17.0,0.0,13.0
Bashaud Breeland,16890,GB,CB,2018,defense_ints,2026-07-03T11:36:40.145099,7.0,16.0,4.0,20.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,48.0,1.0,26.0
Telvin Smith,16891,JAX,LB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,100.0,34.0,134.0,6.0,2.0,1.0,1.0,0.0,1.0,2.0,33.0,1.0,33.0
Eric Kendricks,2510863,MIN,LB,2018,defense_ints,2026-07-03T11:36:40.145099,14.0,63.0,45.0,108.0,6.0,7.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0
Bryce Callahan,2515641,CHI,CB,2018,defense_ints,2026-07-03T11:36:40.145099,13.0,39.0,6.0,45.0,6.0,6.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,12.0
Quinton Dunbar,2516049,WSH,CB,2018,defense_ints,2026-07-03T11:36:40.145099,7.0,35.0,4.0,39.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,24.0
Troy Hill,2525933,LAR,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,29.0,5.0,34.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0
B.J. Goodson,2576489,NYG,LB,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,44.0,17.0,61.0,6.0,4.0,0.0,1.0,0.0,0.5,2.0,8.0,0.0,5.0
Adrian Amos,2582132,CHI,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,59.0,14.0,73.0,2.0,9.0,0.0,1.0,0.0,1.0,2.0,27.0,0.0,26.0
Deion Jones,2976545,ATL,LB,2018,defense_ints,2026-07-03T11:36:40.145099,6.0,34.0,19.0,53.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,61.0,1.0,41.0
Eli Apple,3040506,NO/NYG,CB,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,62.0,13.0,75.0,0.0,14.0,1.0,2.0,0.0,0.0,2.0,29.0,0.0,29.0
Xavier Woods,3040572,DAL,S,2018,defense_ints,2026-07-03T11:36:40.145099,14.0,39.0,17.0,56.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,15.0,0.0,15.0
Tre'Davious White,3042717,BUF,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,44.0,10.0,54.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,37.0
Kendall Fuller,3045465,KC,CB,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,64.0,18.0,82.0,2.0,12.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Shaquill Griffin,3054026,SEA,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,54.0,8.0,62.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,8.0
Shaquille Leonard,3056362,IND,LB,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,111.0,52.0,163.0,17.0,8.0,4.0,2.0,0.0,7.0,2.0,38.0,0.0,28.0
Adoree' Jackson,3120347,TEN,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,67.0,6.0,73.0,3.0,10.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0
Malik Hooker,3121415,IND,S,2018,defense_ints,2026-07-03T11:36:40.145099,14.0,30.0,14.0,44.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,34.0,0.0,27.0
Marshon Lattimore,3121421,NO,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,49.0,10.0,59.0,1.0,12.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
Marcus Williams,3122882,NO,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,49.0,11.0,60.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,100.0,0.0,78.0
Avonte Maddox,3123938,PHI,DB,2018,defense_ints,2026-07-03T11:36:40.145099,13.0,28.0,7.0,35.0,2.0,4.0,1.0,0.0,0.0,0.5,2.0,23.0,0.0,23.0
Marlon Humphrey,3126356,BAL,CB,2018,defense_ints,2026-07-03T11:36:40.145099,14.0,31.0,6.0,37.0,3.0,15.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Leighton Vander Esch,3138677,DAL,LB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,102.0,38.0,140.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,56.0,0.0,28.0
Minkah Fitzpatrick,3925345,MIA,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,51.0,29.0,80.0,3.0,9.0,0.0,0.0,0.0,0.0,2.0,64.0,1.0,50.0
Tremaine Edmunds,3929950,BUF,LB,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,80.0,41.0,121.0,6.0,12.0,2.0,0.0,0.0,2.0,2.0,19.0,0.0,17.0
Erik Harris,4010714,OAK,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,36.0,13.0,49.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,21.0
Adam Jones,8421,DEN,CB,2018,defense_ints,2026-07-03T11:36:40.145099,7.0,9.0,0.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Corey Graham,10611,PHI,S,2018,defense_ints,2026-07-03T11:36:40.145099,13.0,43.0,13.0,56.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,29.0,0.0,29.0
Aqib Talib,11254,LAR,CB,2018,defense_ints,2026-07-03T11:36:40.145099,8.0,18.0,5.0,23.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,30.0,0.0,30.0
Orlando Scandrick,11366,KC,CB,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,38.0,6.0,44.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malcolm Jenkins,12426,PHI,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,79.0,18.0,97.0,6.0,8.0,3.0,1.0,0.0,1.0,1.0,25.0,0.0,25.0
Michael Johnson,12436,CIN,DE,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,18.0,15.0,33.0,2.0,2.0,0.0,0.0,0.0,0.5,1.0,22.0,1.0,22.0
Patrick Chung,12527,NE,S,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,52.0,32.0,84.0,2.0,3.0,0.0,1.0,0.0,0.5,1.0,2.0,0.0,2.0
Mike Mitchell,12619,IND,S,2018,defense_ints,2026-07-03T11:36:40.145099,8.0,22.0,6.0,28.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,47.0,0.0,47.0
Jason McCourty,12691,NE,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,54.0,16.0,70.0,2.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Captain Munnerlyn,12703,CAR,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,38.0,9.0,47.0,4.0,9.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0
Devin McCourty,13236,NE,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,59.0,23.0,82.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,84.0,1.0,84.0
Barry Church,13338,JAX,S,2018,defense_ints,2026-07-03T11:36:40.145099,11.0,32.0,6.0,38.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,11.0
Sherrick McManis,13419,CHI,S,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,23.0,2.0,25.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Sam Shields,13769,LAR,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,18.0,4.0,22.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,22.0
Anthony Levine Sr.,13845,BAL,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,23.0,5.0,28.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,16.0
Von Miller,13976,DEN,LB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,29.0,19.0,48.0,17.0,3.0,4.0,3.0,0.0,14.5,1.0,42.0,0.0,42.0
Justin Houston,14048,KC,LB,2018,defense_ints,2026-07-03T11:36:40.145099,12.0,28.0,9.0,37.0,14.0,1.0,5.0,3.0,0.0,9.0,1.0,4.0,0.0,4.0
Colin Jones,14117,CAR,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,8.0,11.0,19.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,5.0
Melvin Ingram,14926,LAC,LB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,28.0,15.0,43.0,12.0,3.0,1.0,1.0,0.0,7.0,1.0,8.0,0.0,8.0
Dont'a Hightower,14933,NE,LB,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,24.0,24.0,48.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,27.0,0.0,27.0
Luke Kuechly,14938,CAR,LB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,93.0,37.0,130.0,25.0,6.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
Derek Wolfe,14964,DEN,DE,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,31.0,12.0,43.0,4.0,6.0,0.0,1.0,0.0,1.5,1.0,2.0,0.0,2.0
Bobby Wagner,14979,SEA,LB,2018,defense_ints,2026-07-03T11:36:40.145099,15.0,84.0,54.0,138.0,6.0,11.0,2.0,1.0,0.0,1.0,1.0,98.0,1.0,98.0
Najee Goode,15068,IND,LB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,6.0,9.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0
Tahir Whitehead,15070,OAK,LB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,88.0,38.0,126.0,8.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jack Crawford,15090,ATL,DE,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,19.0,16.0,35.0,10.0,1.0,1.0,0.0,0.0,6.0,1.0,6.0,0.0,6.0
Tashaun Gipson Sr.,15235,JAX,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,44.0,10.0,54.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0
D.J. Hayden,15794,JAX,CB,2018,defense_ints,2026-07-03T11:36:40.145099,10.0,39.0,7.0,46.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,10.0
Eric Reid,15809,CAR,S,2018,defense_ints,2026-07-03T11:36:40.145099,13.0,50.0,21.0,71.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,39.0,0.0,39.0
Xavier Rhodes,15810,MIN,CB,2018,defense_ints,2026-07-03T11:36:40.145099,14.0,41.0,6.0,47.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0
Kenny Vaccaro,15813,TEN,S,2018,defense_ints,2026-07-03T11:36:40.145099,13.0,41.0,17.0,58.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
David Amerson,15820,ARI,CB,2018,defense_ints,2026-07-03T11:36:40.145099,6.0,17.0,4.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,25.0
Jamie Collins Sr.,15830,CLE,LB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,73.0,31.0,104.0,15.0,4.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
Vince Williams,15934,PIT,LB,2018,defense_ints,2026-07-03T11:36:40.145099,14.0,50.0,26.0,76.0,8.0,2.0,0.0,0.0,0.0,4.5,1.0,17.0,1.0,17.0
B.W. Webb,15939,NYG,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,52.0,7.0,59.0,2.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
A.J. Klein,15964,NO,LB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,42.0,27.0,69.0,8.0,3.0,0.0,2.0,0.0,2.0,1.0,6.0,0.0,6.0
Jahleel Addae,16039,LAC,S,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,52.0,23.0,75.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,19.0,0.0,19.0
Tony Jefferson,16195,BAL,S,2018,defense_ints,2026-07-03T11:36:40.145099,14.0,53.0,21.0,74.0,6.0,6.0,1.0,1.0,0.0,1.0,1.0,15.0,0.0,15.0
Nickell Robey-Coleman,16217,LAR,CB,2018,defense_ints,2026-07-03T11:36:40.145099,16.0,25.0,12.0,37.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rashaan Melvin,16270,OAK,CB,2018,defense_ints,2026-07-03T11:36:40.145099,14.0,52.0,4.0,56.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0
