player_name,team,position,signed_year,years,total_value,guaranteed,aav,cap_pct
Wil Lutz,Ravens,K,2016,3,1.6225,2500.0,0.540833,0.3
Marshall Morgan,Bills,K,2016,3,1.62,0.0,0.54,0.3
Brad Craddock,Browns,K,2016,3,1.62,0.0,0.54,0.3
Taylor Bertolet,Rams,K,2016,3,1.62,0.0,0.54,0.3
Sam Ficken,Jaguars,K,2016,3,1.62,0.0,0.54,0.3
Wil Lutz,Saints,K,2016,3,1.62,0.0,0.54,0.3
Jaden Oberkrom,Browns,K,2016,3,1.62,0.0,0.54,0.3
Dominic Zvada,Giants,K,2026,3,3.125,0.145,1.041667,0.3
John Parker Romo,Vikings,K,2024,2,1.765,0.0,0.8825,0.3
Mason Shipley,Saints,K,2026,3,3.12,0.02,1.04,0.3
Laith Marjan,Steelers,K,2026,3,3.115,0.015,1.038333,0.3
Kansei Matsuzawa,Raiders,K,2026,3,3.11,0.025,1.036667,0.3
Joshua Karty,Cardinals,K,2025,1,0.96,0.0,0.96,0.3
Lucas Havrisik,Packers,K,2025,1,0.96,0.0,0.96,0.3
Gabriel Plascencia,Bears,K,2026,3,3.105,5000.0,1.035,0.3
Will Ferrin,Jets,K,2026,3,3.105,0.01875,1.035,0.3
Tanner Brown,Rams,K,2024,2,1.755,0.0,0.8775,0.3
Drew Stevens,Commanders,K,2026,3,3.1025,2500.0,1.034167,0.3
Aldrick Rosas,Giants,K,2019,1,0.645,0.0,0.645,0.3
Jake Elliott,Eagles,K,2019,1,0.645,0.0,0.645,0.3
Harrison Butker,Chiefs,K,2019,1,0.645,0.0,0.645,0.3
Sam Ficken,Jets,K,2020,1,0.675,0.0,0.675,0.3
Quinn Nordin,Patriots,K,2022,1,0.705,0.0,0.705,0.3
Tristan Vizcaino,Cardinals,K,2022,1,0.705,0.0,0.705,0.3
Chris Blewitt,Browns,K,2022,1,0.705,0.0,0.705,0.3
Jake Verity,IND/JAX,K,2022,1,0.705,0.0,0.705,0.3
John Parker Romo,Saints,K,2022,1,0.705,0.0,0.705,0.3
Dominik Eberle,GB/DET,K,2022,1,0.705,0.0,0.705,0.3
Ramiz Ahmed,Packers,K,2022,1,0.705,0.0,0.705,0.3
Elliott Fry,Jaguars,K,2022,1,0.705,0.0,0.705,0.3
J.J. Molson,Packers,K,2022,1,0.705,0.0,0.705,0.3
Cameron Dicker,Chargers,K,2022,1,0.705,0.0,0.705,0.3
Zane Gonzalez,Cardinals,K,2018,2,1.2,0.0,0.6,0.3
Giorgio Tavecchio,Falcons,K,2018,2,1.2,0.0,0.6,0.3
Travis Coons,Browns,K,2016,1,0.525,0.0,0.525,0.3
Patrick Murray,Browns,K,2016,1,0.525,0.0,0.525,0.3
Chris Boswell,NYG/PIT,K,2015,2,0.96,0.0,0.48,0.3
Harrison Mevis,Rams,K,2026,1,1.005,0.0,1.005,0.3
Andre Szmyt,Browns,K,2026,1,1.005,0.0,1.005,0.3
Elliott Fry,DEN/ARI,K,2023,1,0.75,0.0,0.75,0.3
James McCourt,Jaguars,K,2023,1,0.75,0.0,0.75,0.3
Brett Maher,Jets,K,2020,1,0.66,0.0,0.66,0.3
Younghoe Koo,Chargers,K,2017,3,1.666,1000.0,0.555333,0.3
Andy Phillips,Bears,K,2017,3,1.665,0.0,0.555,0.3
Charlie Smyth,Saints,K,2025,2,1.845,0.0,0.9225,0.3
Jude McAtamney,Giants,K,2025,2,1.845,0.0,0.9225,0.3
Ben Sauls,Giants,K,2025,2,1.845,0.0,0.9225,0.3
Ryan Succop,Chiefs,K,2009,3,1.21025,0.02525,0.403417,0.3
Tanner Brown,Saints,K,2026,2,1.971,0.036,0.9855,0.3
Eddy Pineiro,LV/CHI,K,2018,3,1.735,0.025,0.578333,0.3
Greg Joseph,Titans,K,2019,3,1.83,0.0,0.61,0.3
Patrick Murray,Saints,K,2017,1,0.54,0.0,0.54,0.3
Travis Coons,Rams,K,2017,1,0.54,0.0,0.54,0.3
Patrick Murray,Buccaneers,K,2017,1,0.54,0.0,0.54,0.3
Zach Hocker,Buccaneers,K,2017,1,0.54,0.0,0.54,0.3
Travis Coons,Rams,K,2017,1,0.54,0.0,0.54,0.3
Greg Joseph,Dolphins,K,2018,3,1.715,5000.0,0.571666,0.3
Trevor Moore,Buccaneers,K,2018,3,1.714,4000.0,0.571333,0.3
Michael Badgley,Colts,K,2018,3,1.714,4000.0,0.571333,0.3
Kaare Vedvik,MIN/NYJ,K,2018,3,1.714,4000.0,0.571333,0.3
Tyler Davis,Bills,K,2018,3,1.7125,2500.0,0.570833,0.3
Matt McCrane,Cardinals,K,2018,3,1.7115,1500.0,0.5705,0.3
David Marvin,Falcons,K,2018,3,1.711,1000.0,0.570333,0.3
Michael Badgley,Chargers,K,2018,3,1.71,0.0,0.57,0.3
Lenny Krieg,Jets,K,2026,2,1.935,0.0,0.9675,0.3
Maddux Trujillo,Bills,K,2026,2,1.935,0.0,0.9675,0.3
Corey Acosta,49ers,K,2016,2,0.99,0.0,0.495,0.3
Tom Obarski,Giants,K,2016,2,0.99,0.0,0.495,0.3
Giorgio Tavecchio,Raiders,K,2018,1,0.555,0.0,0.555,0.3
Nick Rose,Texans,K,2018,1,0.555,0.0,0.555,0.3
Giorgio Tavecchio,Falcons,K,2018,1,0.555,0.0,0.555,0.3
Roberto Aguayo,Chargers,K,2018,1,0.555,0.0,0.555,0.3
Matthew Wright,Steelers,K,2019,3,1.76,5000.0,0.586667,0.3
Brayden Narveson,Titans,K,2024,1,0.795,0.0,0.795,0.3
John Parker Romo,Vikings,K,2024,1,0.795,0.0,0.795,0.3
Ramiz Ahmed,Commanders,K,2024,1,0.795,0.0,0.795,0.3
Spencer Shrader,Chiefs,K,2024,1,0.795,0.0,0.795,0.3
Jack Podlesny,Packers,K,2024,1,0.795,0.0,0.795,0.3
Clayton Hatfield,Colts,K,2019,3,1.757,2000.0,0.585667,0.3
Chase McLaughlin,Bills,K,2019,3,1.756,1000.0,0.585333,0.3
Joey Slye,Giants,K,2019,3,1.7555,500.0,0.585167,0.3
Chris Blewitt,Bears,K,2019,3,1.755,0.0,0.585,0.3
Cole Murphy,Cardinals,K,2019,3,1.755,0.0,0.585,0.3
John Baron,Bears,K,2019,3,1.755,0.0,0.585,0.3
Redford Jones,Bears,K,2019,3,1.755,0.0,0.585,0.3
Chase McLaughlin,Chargers,K,2019,3,1.755,0.0,0.585,0.3
Phillip Andersen,Buccaneers,K,2019,3,1.755,0.0,0.585,0.3
Cole Hedlund,Colts,K,2019,3,1.755,0.0,0.585,0.3
Elliott Fry,Bears,K,2019,3,1.755,0.0,0.585,0.3
Tristan Vizcaino,Bengals,K,2019,3,1.755,0.0,0.585,0.3
Giorgio Tavecchio,Raiders,K,2017,1,0.515,0.05,0.515,0.3
Tristan Vizcaino,Bengals,K,2020,1,0.61,0.0,0.61,0.3
Jon Brown,Jaguars,K,2020,1,0.61,0.0,0.61,0.3
Devon Bell,Colts,K,2017,2,1.02,0.0,0.51,0.3
Harrison Butker,Chiefs,K,2017,1,1.02,0.0,0.51,0.3
Brett Maher,Browns,K,2017,2,1.02,0.0,0.51,0.3
Aldrick Rosas,Giants,K,2017,2,1.02,0.0,0.51,0.3
Nick Rose,Chargers,K,2017,2,1.02,0.0,0.51,0.3
Ross Martin,Jets,K,2017,2,1.02,0.0,0.51,0.3
Jake Elliott,Eagles,K,2017,2,1.02,0.0,0.51,0.3
Marshall Koehn,Vikings,K,2017,2,1.02,0.0,0.51,0.3
Nick Rose,Commanders,K,2017,2,1.02,0.0,0.51,0.3
Mike Meyer,Falcons,K,2017,2,1.02,0.0,0.51,0.3
Nick Rose,NYJ/SF,K,2017,2,1.02,0.0,0.51,0.3
Chris Boswell,Giants,K,2015,1,0.435,0.0,0.435,0.3
Zach Hocker,MIA/NO/LAR,K,2015,1,0.435,0.0,0.435,0.3
Nick Rose,Chargers,K,2019,1,0.57,0.0,0.57,0.3
Daniel Carlson,Raiders,K,2019,1,0.57,0.0,0.57,0.3
Younghoe Koo,Falcons,K,2019,1,0.57,0.0,0.57,0.3
Phil Dawson,Patriots,K,1998,1,0.158,0.0,0.158,0.3
Harrison Mevis,Rams,K,2025,1,0.84,0.0,0.84,0.3
Alex Hale,Packers,K,2025,1,0.84,0.0,0.84,0.3
Andre Szmyt,Browns,K,2025,1,0.84,0.0,0.84,0.3
Caden Davis,Bills,K,2025,1,0.84,0.0,0.84,0.3
Harrison Mevis,Jets,K,2025,1,0.84,0.0,0.84,0.3
Andre Szmyt,Browns,K,2025,1,0.84,0.0,0.84,0.3
Jude McAtamney,Giants,K,2025,1,0.84,0.0,0.84,0.3
Greg Joseph,Browns,K,2018,1,1.05,0.0,0.525,0.3
Matt McCrane,Steelers,K,2018,2,1.05,0.0,0.525,0.3
Ross Martin,Browns,K,2018,2,1.05,0.0,0.525,0.3
Brett Maher,Cowboys,K,2018,2,1.05,0.0,0.525,0.3
Marshall Koehn,Giants,K,2018,2,1.05,0.0,0.525,0.3
Jon Brown,Bengals,K,2018,2,1.05,0.0,0.525,0.3
Taylor Bertolet,Jets,K,2018,2,1.05,0.0,0.525,0.3
Chase McLaughlin,Colts,K,2020,1,0.585,0.0,0.585,0.3
Joey Slye,Panthers,K,2020,1,0.585,0.0,0.585,0.3
Jon Brown,Jaguars,K,2019,2,1.11,0.0,0.555,0.3
B.T. Potter,Buccaneers,K,2026,1,0.885,0.0,0.885,0.3
Ty Long,Steelers,K,2016,1,0.45,0.0,0.45,0.3
Jon Brown,49ers,K,2019,2,1.08,0.0,0.54,0.3
Tristan Vizcaino,Cowboys,K,2020,2,1.11,0.0,0.555,0.3
Giorgio Tavecchio,Raiders,K,2017,1,0.465,0.0,0.465,0.3
Jon Brown,Bengals,K,2017,1,0.465,0.0,0.465,0.3
Sam Ficken,LAR/KC,K,2017,1,0.465,0.0,0.465,0.3
Marshall Koehn,Bengals,K,2017,1,0.465,0.0,0.465,0.3
John Lunsford,Seahawks,K,2017,1,0.465,0.0,0.465,0.3
Sam Ficken,Rams,K,2018,1,0.48,0.0,0.48,0.3
Matt McCrane,ARI/LV,K,2018,1,0.48,0.0,0.48,0.3
Taylor Bertolet,Broncos,K,2018,1,0.48,0.0,0.48,0.3
Daniel Carlson,Raiders,K,2018,1,0.48,0.0,0.48,0.3
Sam Ficken,Rams,K,2018,1,0.48,0.0,0.48,0.3
Taylor Bertolet,Jets,K,2019,1,0.495,0.0,0.495,0.3
Chase McLaughlin,IND/SF,K,2019,1,0.495,0.0,0.495,0.3
Sam Ficken,GB/NYJ,K,2019,1,0.495,0.0,0.495,0.3
Taylor Bertolet,Broncos,K,2019,1,0.495,0.0,0.495,0.3
Sam Ficken,Seahawks,K,2019,1,0.495,0.0,0.495,0.3
Joey Slye,CAR/NYG,K,2019,1,0.495,0.0,0.495,0.3
Elliott Fry,TB/CAR,K,2020,1,0.5165,6500.0,0.5165,0.3
Nick Folk,Patriots,K,2021,1,0.344833,0.0,0.344833,0.2
Brett Maher,Cowboys,K,2022,1,0.391911,0.0,0.391911,0.2
Chase McLaughlin,Colts,K,2022,1,0.376433,0.0,0.376433,0.2
Brett Maher,Cowboys,K,2022,1,0.3582,0.0,0.3582,0.2
Austin Seibert,Jets,K,2023,1,0.3708,0.0,0.3708,0.2
Riley Patterson,Dolphins,K,2025,1,0.4575,0.0,0.4575,0.2
Nick Folk,Patriots,K,2021,1,0.297722,0.0,0.297722,0.2
Chase McLaughlin,Colts,K,2022,1,0.338222,0.0,0.338222,0.2
Aldrick Rosas,Saints,K,2021,1,0.293,0.0,0.293,0.2
Greg Joseph,Lions,K,2024,1,0.3834,0.0,0.3834,0.2
Michael Badgley,Lions,K,2023,1,0.3337,0.0,0.3337,0.1
Brett Maher,Rams,K,2023,1,0.3337,0.0,0.3337,0.1
Mike Nugent,Cardinals,K,2020,1,0.29153,0.0,0.29153,0.1
Riley Patterson,Dolphins,K,2025,1,0.41,0.0,0.41,0.1
Chase McLaughlin,Colts,K,2022,1,0.300011,0.0,0.300011,0.1
Michael Badgley,Lions,K,2022,1,0.2998,0.0,0.2998,0.1
Joey Slye,Texans,K,2021,1,0.260044,0.0,0.260044,0.1
Greg Joseph,Raiders,K,2025,1,0.396,0.0,0.396,0.1
Matthew Wright,Texans,K,2025,1,0.396,0.0,0.396,0.1
Austin Seibert,Jets,K,2023,1,0.3176,0.0,0.3176,0.1
Austin Seibert,Saints,K,2023,1,0.315,0.0,0.315,0.1
Aldrick Rosas,Lions,K,2021,1,0.252,0.0,0.252,0.1
Michael Badgley,Colts,K,2021,1,0.252,0.0,0.252,0.1
Randy Bullock,Titans,K,2021,1,0.252,0.0,0.252,0.1
Michael Badgley,Titans,K,2021,1,0.252,0.0,0.252,0.1
Aldrick Rosas,Saints,K,2021,1,0.252,0.0,0.252,0.1
Zane Gonzalez,Lions,K,2021,1,0.252,0.0,0.252,0.1
Nick Folk,Patriots,K,2021,1,0.252,0.0,0.252,0.1
Josh Lambo,Steelers,K,2021,1,0.252,0.0,0.252,0.1
Aldrick Rosas,Lions,K,2021,1,0.252,0.0,0.252,0.1
Eddy Pineiro,Commanders,K,2021,1,0.252,0.0,0.252,0.1
Ryan Santoso,Lions,K,2021,1,0.249599,0.0,0.249599,0.1
Randy Bullock,Giants,K,2023,1,0.306866,0.0,0.306866,0.1
Michael Badgley,Bears,K,2022,1,0.2772,0.0,0.2772,0.1
Aldrick Rosas,Lions,K,2022,1,0.2772,0.0,0.2772,0.1
Chase McLaughlin,Colts,K,2022,1,0.2772,0.0,0.2772,0.1
Josh Lambo,Titans,K,2022,1,0.2772,0.0,0.2772,0.1
Michael Badgley,Lions,K,2022,1,0.2772,0.0,0.2772,0.1
Matt Prater,Bills,K,2025,1,0.367222,0.0,0.367222,0.1
Riley Patterson,Dolphins,K,2025,1,0.3625,0.0,0.3625,0.1
Mason Crosby,Rams,K,2023,1,0.2898,0.0,0.2898,0.1
Randy Bullock,Giants,K,2023,1,0.2898,0.0,0.2898,0.1
Mason Crosby,Giants,K,2023,1,0.2898,0.0,0.2898,0.1
Michael Badgley,Lions,K,2023,1,0.2898,0.0,0.2898,0.1
Randy Bullock,Giants,K,2023,1,0.2898,0.0,0.2898,0.1
Austin Seibert,Jets,K,2023,1,0.2898,0.0,0.2898,0.1
Brett Maher,Rams,K,2023,1,0.2898,0.0,0.2898,0.1
Michael Badgley,Lions,K,2023,1,0.2898,0.0,0.2898,0.1
Randy Bullock,Giants,K,2023,1,0.2898,0.0,0.2898,0.1
Mason Crosby,NYG/LAR,K,2023,1,0.2898,0.0,0.2898,0.1
Nick Folk,Patriots,K,2020,1,0.253765,0.0,0.253765,0.1
Matt Ammendola,Chiefs,K,2022,1,0.264167,0.0,0.264167,0.1
Ramiz Ahmed,Packers,K,2022,1,0.262334,0.0,0.262334,0.1
Cairo Santos,Bears,K,2020,1,0.245529,0.0,0.245529,0.1
Mike Nugent,Cardinals,K,2020,1,0.241765,0.0,0.241765,0.1
Michael Badgley,Colts,K,2021,1,0.219111,0.0,0.219111,0.1
Charlie Smyth,Saints,K,2025,1,0.335001,0.0,0.335001,0.1
Matthew Wright,Chiefs,K,2022,1,0.248944,0.0,0.248944,0.1
Riley Patterson,Falcons,K,2024,1,0.3024,0.0,0.3024,0.1
Greg Joseph,Commanders,K,2024,1,0.3024,0.0,0.3024,0.1
Zane Gonzalez,Commanders,K,2024,1,0.3024,0.0,0.3024,0.1
Riley Patterson,Browns,K,2024,1,0.3024,0.0,0.3024,0.1
Greg Joseph,Commanders,K,2024,1,0.3024,0.0,0.3024,0.1
Riley Patterson,Browns,K,2024,1,0.3024,0.0,0.3024,0.1
Greg Joseph,Jets,K,2024,1,0.3024,0.0,0.3024,0.1
Zane Gonzalez,Commanders,K,2024,1,0.3024,0.0,0.3024,0.1
Riley Patterson,ATL/NYJ,K,2024,1,0.3024,0.0,0.3024,0.1
Matthew Wright,Jaguars,K,2021,1,0.206267,0.0,0.206267,0.1
Younghoe Koo,Giants,K,2025,1,0.315,0.0,0.315,0.1
Michael Badgley,Bills,K,2025,1,0.315,0.0,0.315,0.1
Matthew Wright,Commanders,K,2025,1,0.315,0.0,0.315,0.1
Michael Badgley,Bills,K,2025,1,0.315,0.0,0.315,0.1
Riley Patterson,Dolphins,K,2025,1,0.315,0.0,0.315,0.1
Younghoe Koo,Giants,K,2025,1,0.315,0.0,0.315,0.1
Matt Gay,49ers,K,2025,1,0.315,0.0,0.315,0.1
Matthew Wright,TEN/BUF,K,2025,1,0.315,0.0,0.315,0.1
Matt Gay,49ers,K,2025,1,0.315,0.0,0.315,0.1
Michael Badgley,Bills,K,2025,1,0.315,0.0,0.315,0.1
Matt Prater,Bills,K,2025,1,0.315,0.0,0.315,0.1
Ramiz Ahmed,Packers,K,2022,1,0.234667,0.0,0.234667,0.1
Jake Moody,Bears,K,2025,1,0.309444,0.0,0.309444,0.1
Matt Ammendola,Chiefs,K,2022,1,0.229833,0.0,0.229833,0.1
Taylor Bertolet,Chargers,K,2022,1,0.229666,0.0,0.229666,0.1
Jude McAtamney,Giants,K,2025,1,0.301334,0.0,0.301334,0.1
Charlie Smyth,Saints,K,2025,1,0.301334,0.0,0.301334,0.1
Joey Slye,Texans,K,2021,1,0.194422,0.0,0.194422,0.1
Chris Naggar,Browns,K,2021,1,0.193067,0.0,0.193067,0.1
Aldrick Rosas,Jaguars,K,2020,1,0.204529,0.0,0.204529,0.1
Aldrick Rosas,Jaguars,K,2020,1,0.204,0.0,0.204,0.1
Kai Forbath,CAR/CHI,K,2020,1,0.204,0.0,0.204,0.1
Cairo Santos,Bears,K,2020,1,0.204,0.0,0.204,0.1
Aldrick Rosas,Jaguars,K,2020,1,0.204,0.0,0.204,0.1
Kai Forbath,Panthers,K,2020,1,0.204,0.0,0.204,0.1
Mike Nugent,Cardinals,K,2020,1,0.204,0.0,0.204,0.1
Nick Folk,Patriots,K,2020,1,0.204,0.0,0.204,0.1
Blair Walsh,Saints,K,2020,1,0.204,0.0,0.204,0.1
Cody Parkey,Browns,K,2020,1,0.204,0.0,0.204,0.1
Matthew Wright,Chiefs,K,2022,1,0.210722,0.0,0.210722,0.1
Spencer Shrader,Colts,K,2024,1,0.256667,0.0,0.256667,0.1
Matthew Wright,Chiefs,K,2022,1,0.207,0.0,0.207,0.1
Tristan Vizcaino,Patriots,K,2022,1,0.207,0.0,0.207,0.1
Cameron Dicker,Chargers,K,2022,1,0.207,0.0,0.207,0.1
Dominik Eberle,Lions,K,2022,1,0.207,0.0,0.207,0.1
Matt Ammendola,Cardinals,K,2022,1,0.207,0.0,0.207,0.1
Tristan Vizcaino,Patriots,K,2022,1,0.207,0.0,0.207,0.1
Taylor Bertolet,Chargers,K,2022,1,0.207,0.0,0.207,0.1
Tristan Vizcaino,Patriots,K,2022,1,0.207,0.0,0.207,0.1
Taylor Bertolet,Chargers,K,2022,1,0.207,0.0,0.207,0.1
Cameron Dicker,Eagles,K,2022,1,0.207,0.0,0.207,0.1
Rodrigo Blankenship,Cardinals,K,2022,1,0.207,0.0,0.207,0.1
Tristan Vizcaino,Cowboys,K,2022,1,0.207,0.0,0.207,0.1
Lucas Havrisik,Colts,K,2022,1,0.207,0.0,0.207,0.1
Sam Ficken,Lions,K,2022,1,0.207,0.0,0.207,0.1
Tristan Vizcaino,Patriots,K,2022,1,0.207,0.0,0.207,0.1
Rodrigo Blankenship,Cardinals,K,2022,1,0.207,0.0,0.207,0.1
Sam Sloman,49ers,K,2022,1,0.207,0.0,0.207,0.1
Cameron Dicker,Chargers,K,2022,1,0.207,0.0,0.207,0.1
Matt Ammendola,Chiefs,K,2022,1,0.207,0.0,0.207,0.1
Nick Sciba,Steelers,K,2022,1,0.207,0.0,0.207,0.1
Cameron Dicker,Chargers,K,2022,1,0.207,0.0,0.207,0.1
Nick Sciba,Steelers,K,2022,1,0.207,0.0,0.207,0.1
Matthew Wright,Chiefs,K,2022,1,0.207,0.0,0.207,0.1
Tristan Vizcaino,Patriots,K,2022,1,0.207,0.0,0.207,0.1
Caleb Shudak,Titans,K,2022,1,0.207,0.0,0.207,0.1
Ramiz Ahmed,Packers,K,2022,1,0.207,0.0,0.207,0.1
Cameron Dicker,Eagles,K,2022,1,0.207,0.0,0.207,0.1
Matt Ammendola,Packers,K,2022,1,0.207,0.0,0.207,0.1
Cameron Dicker,Chargers,K,2022,1,0.207,0.0,0.207,0.1
Matt Ammendola,Cardinals,K,2022,1,0.207,0.0,0.207,0.1
James McCourt,Jaguars,K,2022,1,0.207,0.0,0.207,0.1
Taylor Bertolet,Panthers,K,2022,1,0.207,0.0,0.207,0.1
Chad Ryland,Cardinals,K,2024,1,0.251666,0.0,0.251666,0.1
Riley Patterson,Browns,K,2023,1,0.216,0.0,0.216,0.1
Lucas Havrisik,Browns,K,2023,1,0.216,0.0,0.216,0.1
Matt Ammendola,Texans,K,2023,1,0.216,0.0,0.216,0.1
James McCourt,Raiders,K,2023,1,0.216,0.0,0.216,0.1
Matthew Wright,Patriots,K,2023,1,0.216,0.0,0.216,0.1
Matt Ammendola,Texans,K,2023,1,0.216,0.0,0.216,0.1
Cade York,Titans,K,2023,1,0.216,0.0,0.216,0.1
James McCourt,Raiders,K,2023,1,0.216,0.0,0.216,0.1
John Parker Romo,Bears,K,2023,1,0.216,0.0,0.216,0.1
Matthew Wright,SF/CAR,K,2023,1,0.216,0.0,0.216,0.1
Matt Ammendola,Texans,K,2023,1,0.216,0.0,0.216,0.1
Riley Patterson,Browns,K,2023,1,0.216,0.0,0.216,0.1
Matthew Wright,Falcons,K,2023,1,0.216,0.0,0.216,0.1
Cade York,Giants,K,2023,1,0.216,0.0,0.216,0.1
Riley Patterson,Browns,K,2023,1,0.216,0.0,0.216,0.1
Charlie Smyth,Saints,K,2025,1,0.267667,0.0,0.267667,0.1
Jude McAtamney,Giants,K,2025,1,0.267667,0.0,0.267667,0.1
Jake Moody,Bears,K,2025,1,0.265222,0.0,0.265222,0.1
Matthew Wright,Jaguars,K,2021,1,0.172133,0.0,0.172133,0.1
John Parker Romo,Falcons,K,2025,1,0.261333,0.0,0.261333,0.1
Elliott Fry,Bengals,K,2021,1,0.1656,0.0,0.1656,0.1
Jose Borregales,Buccaneers,K,2021,1,0.1656,0.0,0.1656,0.1
Tristan Vizcaino,Chargers,K,2021,1,0.1656,0.0,0.1656,0.1
Elliott Fry,Chiefs,K,2021,1,0.1656,0.0,0.1656,0.1
Sam Sloman,Steelers,K,2021,1,0.1656,0.0,0.1656,0.1
Elliott Fry,Falcons,K,2021,1,0.1656,0.0,0.1656,0.1
J.J. Molson,Packers,K,2021,1,0.1656,0.0,0.1656,0.1
Elliott Fry,Packers,K,2021,1,0.1656,0.0,0.1656,0.1
Matt McCrane,Eagles,K,2021,1,0.1656,0.0,0.1656,0.1
Elliott Fry,Falcons,K,2021,1,0.1656,0.0,0.1656,0.1
Brian Johnson,Bears,K,2021,1,0.1656,0.0,0.1656,0.1
Quinn Nordin,Patriots,K,2021,1,0.1656,0.0,0.1656,0.1
Ryan Santoso,Lions,K,2021,1,0.1656,0.0,0.1656,0.1
Chris Blewitt,Browns,K,2021,1,0.1656,0.0,0.1656,0.1
Blake Haubeil,Panthers,K,2021,1,0.1656,0.0,0.1656,0.1
Joey Slye,Texans,K,2021,1,0.1656,0.0,0.1656,0.1
Elliott Fry,Falcons,K,2021,1,0.1656,0.0,0.1656,0.1
Riley Patterson,Patriots,K,2021,1,0.1656,0.0,0.1656,0.1
Brian Johnson,Bears,K,2021,1,0.1656,0.0,0.1656,0.1
Chris Blewitt,Commanders,K,2021,1,0.1656,0.0,0.1656,0.1
Lirim Hajrullahu,Cowboys,K,2021,1,0.1656,0.0,0.1656,0.1
Matthew Wright,Jaguars,K,2021,1,0.1656,0.0,0.1656,0.1
Elliott Fry,Falcons,K,2021,1,0.1656,0.0,0.1656,0.1
Sam Sloman,Steelers,K,2021,1,0.1656,0.0,0.1656,0.1
Chris Naggar,Browns,K,2021,1,0.1656,0.0,0.1656,0.1
Dominik Eberle,Texans,K,2021,1,0.1656,0.0,0.1656,0.1
Lirim Hajrullahu,Cowboys,K,2021,1,0.1656,0.0,0.1656,0.1
Jake Verity,Ravens,K,2021,1,0.1656,0.0,0.1656,0.1
Brett Maher,Saints,K,2021,1,0.1656,0.0,0.1656,0.1
Matt McCrane,Cardinals,K,2021,1,0.1656,0.0,0.1656,0.1
Alex Kessman,Panthers,K,2021,1,0.1656,0.0,0.1656,0.1
Elliott Fry,Falcons,K,2021,1,0.1656,0.0,0.1656,0.1
Dominik Eberle,Panthers,K,2021,1,0.1656,0.0,0.1656,0.1
Ryan Santoso,Rams,K,2021,1,0.1656,0.0,0.1656,0.1
Matt McCrane,Eagles,K,2021,1,0.1656,0.0,0.1656,0.1
Sam Sloman,Steelers,K,2021,1,0.1656,0.0,0.1656,0.1
Chris Blewitt,Commanders,K,2021,1,0.1656,0.0,0.1656,0.1
Matt McCrane,Eagles,K,2021,1,0.1656,0.0,0.1656,0.1
Lirim Hajrullahu,Commanders,K,2021,1,0.1656,0.0,0.1656,0.1
Elliott Fry,Falcons,K,2021,1,0.1656,0.0,0.1656,0.1
Matt Ammendola,Jets,K,2021,1,0.1656,0.0,0.1656,0.1
Dominik Eberle,Panthers,K,2021,1,0.1656,0.0,0.1656,0.1
Alex Kessman,Jets,K,2021,1,0.1656,0.0,0.1656,0.1
Anders Carlson,49ers,K,2024,1,0.226666,0.0,0.226666,0.1
Matt McCrane,Lions,K,2024,1,0.225,0.0,0.225,0.1
Chad Ryland,Cardinals,K,2024,1,0.225,0.0,0.225,0.1
Anders Carlson,Jets,K,2024,1,0.225,0.0,0.225,0.1
Matthew Wright,Titans,K,2024,1,0.225,0.0,0.225,0.1
Tanner Brown,Rams,K,2024,1,0.225,0.0,0.225,0.1
Anders Carlson,49ers,K,2024,1,0.225,0.0,0.225,0.1
Charlie Smyth,Saints,K,2024,1,0.225,0.0,0.225,0.1
Matthew Wright,TEN/KC,K,2024,1,0.225,0.0,0.225,0.1
Cade York,Bengals,K,2024,1,0.225,0.0,0.225,0.1
Tanner Brown,Falcons,K,2024,1,0.225,0.0,0.225,0.1
Spencer Shrader,Jets,K,2024,1,0.225,0.0,0.225,0.1
John Parker Romo,Patriots,K,2024,1,0.225,0.0,0.225,0.1
Spencer Shrader,Colts,K,2024,1,0.225,0.0,0.225,0.1
Matthew Wright,Chiefs,K,2024,1,0.225,0.0,0.225,0.1
Jude McAtamney,Giants,K,2024,1,0.225,0.0,0.225,0.1
Cade York,Bengals,K,2024,1,0.225,0.0,0.225,0.1
Matthew Wright,Titans,K,2024,1,0.225,0.0,0.225,0.1
Andre Szmyt,Browns,K,2024,1,0.225,0.0,0.225,0.1
Spencer Shrader,Colts,K,2024,1,0.225,0.0,0.225,0.1
Alex Hale,Packers,K,2024,1,0.225,0.0,0.225,0.1
Anders Carlson,49ers,K,2024,1,0.225,0.0,0.225,0.1
Jude McAtamney,Giants,K,2024,1,0.225,0.0,0.225,0.1
Cade York,Bengals,K,2024,1,0.225,0.0,0.225,0.1
Spencer Shrader,Colts,K,2024,1,0.225,0.0,0.225,0.1
Anders Carlson,Jets,K,2024,1,0.225,0.0,0.225,0.1
Lucas Havrisik,Bills,K,2024,1,0.225,0.0,0.225,0.1
Spencer Shrader,NYJ/IND,K,2024,1,0.225,0.0,0.225,0.1
Brayden Narveson,Titans,K,2024,1,0.225,0.0,0.225,0.1
Greg Joseph,Buccaneers,K,2020,1,0.174106,0.0,0.174106,0.1
Dustin Hopkins,Saints,K,2014,1,0.1122,0.0,0.1122,0.1
Ben Sauls,Falcons,K,2025,1,0.234,0.0,0.234,0.1
Cade York,Saints,K,2025,1,0.234,0.0,0.234,0.1
