player_name,team,position,signed_year,years,total_value,guaranteed,aav,cap_pct
Shane Lechler,Raiders,P,2009,4,16.0,9.0,4.0,3.3
Dustin Colquitt,Chiefs,P,2013,5,18.75,7.9,3.75,3.0
Thomas Morstead,Saints,P,2012,6,21.885,6.925,3.6475,3.0
Mike Scifres,Chargers,P,2011,5,18.125,4.75,3.625,3.0
Andy Lee,CLE/CAR/SF,P,2012,6,20.4,3.6,3.4,2.8
Brandon Fields,Dolphins,P,2012,4,13.000116,3.3,3.250029,2.7
Pat McAfee,Colts,P,2013,1,2.977,0.0,2.977,2.4
Kevin Huber,Bengals,P,2013,5,14.0,3.2,2.8,2.3
Sam Koch,Ravens,P,2015,5,16.25,5.0,3.25,2.3
Thomas Morstead,Saints,P,2018,4,15.6,9.118,3.9,2.2
Sam Martin,Lions,P,2016,4,13.600276,3.175,3.400069,2.2
Bryan Anger,Buccaneers,P,2016,5,17.0,2.5,3.4,2.2
Pat McAfee,Colts,P,2014,5,14.5,3.75,2.9,2.2
Matt Bosher,Falcons,P,2014,5,14.5,3.031176,2.9,2.2
Marquette King,Raiders,P,2016,1,16.5,7.55,3.3,2.1
Brett Kern,Titans,P,2015,5,15.0,5.0,3.0,2.1
Johnny Hekker,Rams,P,2014,6,16.57803,2.002985,2.763005,2.1
Johnny Hekker,Rams,P,2017,6,20.814716,4.250001,3.469119,2.1
Michael Dickson,Seahawks,P,2021,4,14.699059,7.5,3.674765,2.0
Johnny Hekker,Rams,P,2019,5,18.75,3.25,3.75,2.0
Shane Lechler,Raiders,P,2002,6,8.0,1.0,1.333333,1.9
Brett Kern,Titans,P,2019,3,12.55,4.0,3.183333,1.7
Jack Fox,Lions,P,2022,4,13.965,5.895,3.49125,1.7
Britton Colquitt,Browns,P,2017,4,11.2,3.15,2.8,1.7
Tress Way,Commanders,P,2020,4,13.25,6.415,3.3125,1.7
A.J. Cole,Raiders,P,2021,4,12.0,3.5,3.0,1.6
Logan Cooke,Jaguars,P,2021,4,12.0,6.0,3.0,1.6
Jon Ryan,Seahawks,P,2016,4,10.0,3.4,2.5,1.6
Rigoberto Sanchez,Colts,P,2019,4,11.6,5.0,2.9,1.5
Riley Dixon,Giants,P,2019,3,8.7,3.05,2.9,1.5
Britton Colquitt,Vikings,P,2020,3,9.0,3.2,3.0,1.5
Andy Lee,Panthers,P,2017,2,5.0,2.0,2.5,1.5
Kevin Huber,Bengals,P,2018,3,7.95,1.55,2.65,1.5
Shane Lechler,Texans,P,2013,3,5.5,1.0,1.833333,1.5
Jake Bailey,Patriots,P,2022,3,9.139,6.275,3.046333,1.5
Bradley Pinion,Buccaneers,P,2019,4,11.0,3.6,2.75,1.5
Cameron Johnston,Texans,P,2021,3,8.0,3.0,2.666667,1.5
Michael Dickson,Seahawks,P,2025,4,16.2,7.5,4.05,1.5
Bryan Anger,Cowboys,P,2022,3,9.0,3.8,3.0,1.4
Logan Cooke,Jaguars,P,2025,4,16.0,9.0,4.0,1.4
Ryan Allen,Patriots,P,2015,3,6.1,3.0,2.033333,1.4
Brad Nortman,Jaguars,P,2016,4,8.8,1.65,2.2,1.4
Johnny Hekker,Rams,P,2021,3,7.75,2.75,2.583333,1.4
A.J. Cole,Raiders,P,2025,4,15.8,10.0,3.95,1.4
Michael Palardy,Panthers,P,2018,3,7.52,2.0,2.506667,1.4
Dustin Colquitt,Chiefs,P,2018,3,7.5,2.965,2.5,1.4
Bryan Anger,Texans,P,2020,3,8.25,1.25,2.75,1.4
Brad Wing,Giants,P,2016,3,6.45,3.1,2.15,1.4
Donnie Jones,Eagles,P,2014,3,5.5,1.0,1.833333,1.4
Jordan Stout,Giants,P,2026,3,12.3,6.32,4.1,1.4
Mitch Wishnowsky,49ers,P,2022,4,11.2,3.661389,2.8,1.3
Chris Jones,Cowboys,P,2017,4,8.7,2.5,2.175,1.3
Bradley Pinion,Falcons,P,2023,3,8.65,4.325,2.883333,1.3
Chris Kluwe,Vikings,P,2007,6,8.272,1.7,1.378667,1.3
Sam Koch,Ravens,P,2020,2,4.95,5.25,2.475,1.2
Johnny Hekker,Panthers,P,2022,3,7.62,4.87,2.54,1.2
Shane Lechler,Texans,P,2017,1,2.0,0.5,2.0,1.2
Sam Martin,Broncos,P,2020,3,7.05,2.0,2.35,1.2
Donnie Jones,Eagles,P,2016,3,5.5,1.0,1.833333,1.2
Tommy Townsend,Texans,P,2024,2,6.0,2.0,3.0,1.2
Cameron Johnston,Steelers,P,2024,3,9.0,2.875,3.0,1.2
Andy Lee,Cardinals,P,2017,2,3.915,0.5,1.9575,1.2
Tommy Townsend,Chiefs,P,2023,1,2.627,0.0,2.627,1.2
Ryan Wright,Saints,P,2026,4,14.0,7.0,3.5,1.2
Braden Mann,Eagles,P,2026,4,14.0,7.0,3.5,1.2
Shane Lechler,Texans,P,2016,1,1.8,0.5,1.8,1.2
Bryan Anger,Cowboys,P,2025,2,6.4,3.3,3.2,1.1
Tim Masthay,Packers,P,2012,4,5.465,1.2,1.36625,1.1
Marquette King,Broncos,P,2018,3,6.0,2.0,2.0,1.1
Shane Lechler,Texans,P,2018,1,2.0,0.6,2.0,1.1
Andy Lee,Cardinals,P,2018,2,4.0,1.0,2.0,1.1
Daniel Whelan,Packers,P,2025,2,6.2,2.1,3.1,1.1
Dave Zastudil,Cardinals,P,2014,2,2.95,0.545,1.475,1.1
Andy Lee,49ers,P,2007,6,7.1,1.69,1.183333,1.1
Matt Haack,Dolphins,P,2020,1,2.133,0.0,2.133,1.1
Jordan Berry,Steelers,P,2018,1,1.907,0.0,1.907,1.1
Riley Dixon,Buccaneers,P,2025,2,6.0,3.0,3.0,1.1
Jamie Gillan,Giants,P,2025,3,9.0,4.0,3.0,1.1
J.K. Scott,Chargers,P,2025,2,6.0,3.15,3.0,1.1
Britton Colquitt,Browns,P,2016,1,1.65,0.0,1.65,1.1
Brett Kern,Titans,P,2022,1,2.2,1.0,2.2,1.1
Jeff Locke,Colts,P,2017,2,3.45,1.25,1.725,1.0
Tress Way,Commanders,P,2025,1,2.8725,2.0,2.8725,1.0
Donnie Jones,Rams,P,2007,5,5.585,1.175,1.117,1.0
Tress Way,Commanders,P,2026,1,3.0375,3.0125,3.0375,1.0
Tress Way,Commanders,P,2016,5,7.8,1.85,1.56,1.0
Matt Haack,Bills,P,2021,3,5.475,2.25,1.825,1.0
Michael Palardy,Panthers,P,2020,2,3.96,0.0,1.98,1.0
Thomas Morstead,Jets,P,2024,2,5.1,2.21,2.55,1.0
Jake Bailey,Falcons,P,2026,3,9.0,5.0,3.0,1.0
Jordan Berry,Steelers,P,2019,2,3.7,0.75,1.85,1.0
Rigoberto Sanchez,Colts,P,2024,3,7.5,2.5,2.5,1.0
Pat O'Donnell,Packers,P,2022,2,4.0,0.95,2.0,1.0
Pat O'Donnell,Bears,P,2021,1,1.75,0.6,1.75,1.0
Pat O'Donnell,Bears,P,2019,2,3.5,1.75,1.75,0.9
Chris Jones,Cowboys,P,2015,2,2.658,0.75,1.329,0.9
Sam Martin,Lions,P,2019,1,1.7,1.7,1.7,0.9
Kevin Huber,Bengals,P,2021,1,1.6375,0.1375,1.6375,0.9
J.K. Scott,Chargers,P,2023,2,4.0,0.82,2.0,0.9
Sam Martin,Bills,P,2023,3,6.0,2.365,2.0,0.9
Jamie Gillan,Giants,P,2023,2,4.0,1.0,2.0,0.9
Kevin Huber,Bengals,P,2022,1,1.85,0.1525,1.85,0.9
Pat O'Donnell,Bears,P,2018,1,1.5,0.5,1.5,0.8
Tommy Townsend,Titans,P,2026,2,5.0,2.0,2.5,0.8
Braden Mann,Eagles,P,2024,2,4.2,2.775,2.1,0.8
Jake Bailey,Dolphins,P,2024,2,4.2,2.225,2.1,0.8
Andy Lee,Cardinals,P,2021,1,1.5,0.6,1.5,0.8
Corey Bojorquez,Browns,P,2022,2,3.38,1.5,1.69,0.8
Ryan Allen,Patriots,P,2019,1,1.5,0.1,1.5,0.8
Corey Bojorquez,Browns,P,2024,2,4.0,2.75,2.0,0.8
Riley Dixon,Broncos,P,2023,2,3.5,1.0,1.75,0.8
Colton Schmidt,Bills,P,2017,2,2.6,0.4,1.3,0.8
Michael Palardy,Dolphins,P,2021,1,1.4,0.2,1.4,0.8
Donnie Jones,Texans,P,2012,1,0.89,0.065,0.89,0.7
Donnie Jones,Eagles,P,2013,1,0.905,0.165,0.905,0.7
Bradley Pinion,Falcons,P,2022,1,1.5,0.21,1.5,0.7
Andy Lee,Cardinals,P,2022,1,1.5,0.75,1.5,0.7
Bryan Anger,Cowboys,P,2021,1,1.2125,0.1375,1.2125,0.7
Corey Bojorquez,Browns,P,2026,1,2.0,0.9375,2.0,0.7
Blake Gillikin,Cardinals,P,2026,1,1.905,0.45,1.905,0.6
Ryan Wright,Vikings,P,2025,1,1.75,0.65,1.75,0.6
Jon Ryan,Bills,P,2018,1,1.105,0.09,1.105,0.6
Sam Martin,Panthers,P,2026,2,3.75,2.0,1.875,0.6
Ryan Stonehouse,Dolphins,P,2025,1,1.725,0.075,1.725,0.6
Sam Martin,Bills,P,2022,1,1.2725,0.0,1.2725,0.6
Thomas Morstead,Dolphins,P,2022,1,1.2725,0.55,1.2725,0.6
Steve Weatherford,Jets,P,2015,1,0.87,0.0,0.87,0.6
Brandon Fields,Saints,P,2015,1,0.87,0.0,0.87,0.6
Jordan Berry,Steelers,P,2021,1,1.09,0.1,1.09,0.6
Bryan Anger,Jaguars,P,2012,4,2.877166,0.6625,0.719292,0.6
Thomas Morstead,ATL/NYJ,P,2021,1,1.075,0.0,1.075,0.6
Dustin Colquitt,CLE/ATL,P,2021,1,1.075,0.0,1.075,0.6
Bryan Anger,Cowboys,P,2021,1,1.075,0.0,1.075,0.6
Thomas Morstead,Jets,P,2023,1,1.3175,1.0925,1.3175,0.6
Sam Martin,Panthers,P,2025,1,1.6,1.6,1.6,0.6
Donnie Jones,Chargers,P,2018,1,1.015,0.0,1.015,0.6
Corey Bojorquez,LAR/GB,P,2021,1,1.02,0.0,1.02,0.6
Blake Gillikin,Saints,P,2023,1,1.24,0.6,1.24,0.6
Jake Bailey,Dolphins,P,2023,1,1.2325,1.0925,1.2325,0.5
Matt Haack,Bills,P,2022,1,1.135,0.0,1.135,0.5
Lachlan Edwards,Chargers,P,2021,1,0.99,0.0,0.99,0.5
Jordan Berry,Vikings,P,2021,1,0.99,0.0,0.99,0.5
Lachlan Edwards,Panthers,P,2021,1,0.99,0.0,0.99,0.5
Brett Kern,Eagles,P,2022,1,1.12,0.0,1.12,0.5
Jordan Berry,Vikings,P,2022,1,1.12,0.0,1.12,0.5
Michael Palardy,Patriots,P,2022,1,1.12,0.0,1.12,0.5
Bryan Anger,Texans,P,2019,1,1.0,0.02,1.0,0.5
Dustin Colquitt,Jaguars,P,2020,1,1.05,0.0,1.05,0.5
Ryan Allen,TEN/ATL,P,2020,1,1.05,0.0,1.05,0.5
Dustin Colquitt,Steelers,P,2020,1,1.05,0.0,1.05,0.5
Shane Lechler,Raiders,P,2002,1,0.375,0.0,0.375,0.5
Jordan Stout,Ravens,P,2022,4,4.357832,0.697832,1.089458,0.5
Jake Camarda,Buccaneers,P,2022,4,4.340316,0.680316,1.085079,0.5
Thomas Morstead,Jets,P,2023,1,1.165,0.94,1.165,0.5
Pat McAfee,Colts,P,2009,4,2.538,0.05828,0.6345,0.5
Jamie Gillan,Giants,P,2022,1,1.065,0.1,1.065,0.5
Thomas Morstead,49ers,P,2025,1,1.4225,1.1975,1.4225,0.5
Johnny Hekker,Titans,P,2025,1,1.4225,1.1975,1.4225,0.5
J.K. Scott,Jaguars,P,2021,1,0.92,0.0,0.92,0.5
Riley Dixon,Rams,P,2022,1,1.035,0.0,1.035,0.5
Matt Haack,Colts,P,2022,1,1.035,0.0,1.035,0.5
Bryan Anger,Texans,P,2019,1,0.93,0.0,0.93,0.5
Britton Colquitt,Vikings,P,2019,1,0.93,0.0,0.93,0.5
Johnny Hekker,Vikings,P,2026,1,1.4875,1.2625,1.4875,0.5
Bradley Pinion,Dolphins,P,2026,1,1.4875,1.2625,1.4875,0.5
Mitch Wishnowsky,Bills,P,2026,1,1.475,0.15,1.475,0.5
Pressley Harvin,Steelers,P,2021,4,3.560732,0.080732,0.890183,0.5
Michael Palardy,Commanders,P,2023,1,1.08,0.0,1.08,0.5
Matt Haack,Cardinals,P,2023,1,1.08,0.0,1.08,0.5
Ryan Allen,Falcons,P,2020,1,0.945,0.0,0.945,0.5
Jeff Locke,Vikings,P,2013,4,2.344192,0.184192,0.586048,0.5
Michael Palardy,Cardinals,P,2024,1,1.21,0.0,1.21,0.5
Pat O'Donnell,49ers,P,2024,1,1.21,0.0,1.21,0.5
Sam Martin,Lions,P,2013,4,2.3203,0.1603,0.580075,0.5
Ryan Quigley,Vikings,P,2017,2,1.565,0.0,0.7825,0.5
Tory Taylor,Bears,P,2024,4,4.7679,0.7479,1.191975,0.5
