player_name,team,position,signed_year,years,total_value,guaranteed,aav,cap_pct
Brad Sorensen,Chargers,QB,2015,1,0.51,0.0,0.51,0.4
Chandler Harnish,Cardinals,QB,2015,1,0.51,0.0,0.51,0.4
Jake Rudock,Lions,QB,2018,1,0.63,0.0,0.63,0.4
Kevin Hogan,Commanders,QB,2018,1,0.63,0.0,0.63,0.4
Christian Hackenberg,Eagles,QB,2018,1,0.63,0.0,0.63,0.4
Kevin Hogan,Broncos,QB,2018,1,0.63,0.0,0.63,0.4
Joe Callahan,Packers,QB,2018,1,0.63,0.0,0.63,0.4
Kevin Hogan,Browns,QB,2018,1,0.63,0.0,0.63,0.4
Connor Bazelak,Buccaneers,QB,2025,3,2.975,0.01,0.991667,0.4
Max Brosmer,Vikings,QB,2025,3,2.975,0.244,0.991667,0.4
Ethan Garbers,Panthers,QB,2025,3,2.975,0.01,0.991667,0.4
Payton Thorne,Bengals,QB,2025,3,2.975,0.01,0.991667,0.4
Garrett Greene,Buccaneers,QB,2025,3,2.9725,7500.0,0.990833,0.4
Ben Wooldridge,Patriots,QB,2025,3,2.971,0.015,0.990333,0.4
Brady Cook,Jets,QB,2025,3,2.97,0.03,0.99,0.4
Taylor Elgersma,Packers,QB,2025,3,2.968,3000.0,0.989333,0.4
DJ Uiagalelei,Chargers,QB,2025,3,2.968,3000.0,0.989333,0.4
Hunter Dekkers,Saints,QB,2025,3,2.965,0.0,0.988333,0.4
Brett Gabbert,Dolphins,QB,2025,3,2.965,0.0,0.988333,0.4
Hunter Dekkers,Saints,QB,2025,3,2.965,0.0,0.988333,0.4
Trevone Boykin,Seahawks,QB,2016,3,1.635,0.015,0.545,0.4
Steven Montez,Commanders,QB,2020,2,1.39,0.0,0.695,0.4
Nate Sudfeld,Eagles,QB,2017,2,1.17,0.0,0.585,0.4
Garrett Grayson,Saints,QB,2017,2,1.17,0.0,0.585,0.4
Stephen Morris,Colts,QB,2017,2,1.17,0.0,0.585,0.4
Keith Wenning,Giants,QB,2017,2,1.17,0.0,0.585,0.4
Marquise Williams,Packers,QB,2016,3,1.62,0.0,0.54,0.3
Jake Coker,Cardinals,QB,2016,3,1.62,0.0,0.54,0.3
Ryan Williams,Packers,QB,2016,3,1.62,0.0,0.54,0.3
Joe Licata,Bengals,QB,2016,3,1.62,0.0,0.54,0.3
Matt Johnson,Bengals,QB,2016,3,1.62,0.0,0.54,0.3
Griffin Neal,Saints,QB,2016,3,1.62,0.0,0.54,0.3
Dalyn Williams,Bears,QB,2016,3,1.62,0.0,0.54,0.3
Max Wittek,Jaguars,QB,2016,3,1.62,0.0,0.54,0.3
Jalon Daniels,Buccaneers,QB,2026,3,3.125,0.2725,1.041667,0.3
Matt Moore,DAL/CAR,QB,2007,3,1.13,0.015,0.376667,0.3
Jack Strand,Falcons,QB,2026,3,3.115,0.2625,1.038333,0.3
Haynes King,Panthers,QB,2026,3,3.11,0.21,1.036667,0.3
Luke Altmyer,Lions,QB,2026,3,3.11,0.2575,1.036667,0.3
Jacob Clark,Raiders,QB,2026,3,3.11,0.01,1.036667,0.3
Miller Moss,Bears,QB,2026,3,3.11,0.21,1.036667,0.3
Sean Clifford,Bengals,QB,2025,1,0.96,0.0,0.96,0.3
Sam Hartman,Commanders,QB,2025,1,0.96,0.0,0.96,0.3
Carter Bradley,49ers,QB,2025,1,0.96,0.0,0.96,0.3
Malik Cunningham,Ravens,QB,2025,1,0.96,0.0,0.96,0.3
Matthew Caldwell,Rams,QB,2026,3,3.106,6000.0,1.035333,0.3
Kyron Drones,Packers,QB,2026,3,3.105,5000.0,1.035,0.3
Mark Gronowski,Dolphins,QB,2026,3,3.105,0.015,1.035,0.3
Adrian Martinez,Jets,QB,2024,2,1.755,0.0,0.8775,0.3
Jack Plummer,Panthers,QB,2024,2,1.755,0.0,0.8775,0.3
Carter Bradley,Raiders,QB,2024,2,1.755,0.0,0.8775,0.3
Dresser Winn,Rams,QB,2024,2,1.755,0.0,0.8775,0.3
Jordan Ta'amu,Chiefs,QB,2020,1,0.68,0.07,0.68,0.3
Diego Pavia,Ravens,QB,2026,3,3.1,0.0,1.033333,0.3
Joe Fagnano,Ravens,QB,2026,3,3.1,0.0,1.033333,0.3
Joey Aguilar,Jaguars,QB,2026,3,3.1,0.2475,1.033333,0.3
Joe Callahan,TB/BAL,QB,2019,1,0.645,0.0,0.645,0.3
Cardale Jones,Chargers,QB,2019,1,0.645,0.0,0.645,0.3
Jeff Driskel,Lions,QB,2019,1,0.645,0.0,0.645,0.3
Matt Simms,Falcons,QB,2019,1,0.645,0.0,0.645,0.3
Paxton Lynch,Seahawks,QB,2019,1,0.645,0.0,0.645,0.3
Nathan Peterman,Raiders,QB,2019,1,0.645,0.0,0.645,0.3
Davis Webb,Jets,QB,2019,1,0.645,0.0,0.645,0.3
Brandon Allen,Broncos,QB,2019,1,0.645,0.0,0.645,0.3
Jake Rudock,Dolphins,QB,2019,1,0.645,0.0,0.645,0.3
Brandon Allen,Rams,QB,2019,1,0.645,0.0,0.645,0.3
Brian Lewerke,Giants,QB,2022,1,0.7135,8500.0,0.7135,0.3
Mike White,Jets,QB,2020,1,0.675,0.0,0.675,0.3
Kyle Lauletta,Falcons,QB,2020,1,0.675,0.0,0.675,0.3
Mike White,Jets,QB,2020,1,0.675,0.0,0.675,0.3
Alex McGough,Jaguars,QB,2019,2,1.28,0.075,0.64,0.3
K.J. Costello,Saints,QB,2022,1,0.705,0.0,0.705,0.3
Danny Etling,Packers,QB,2022,1,0.705,0.0,0.705,0.3
Kurt Benkert,Packers,QB,2022,1,0.705,0.0,0.705,0.3
Luis Perez,Rams,QB,2022,1,0.705,0.0,0.705,0.3
Jake Browning,Bengals,QB,2022,1,0.705,0.0,0.705,0.3
Anthony Gordon,Chiefs,QB,2022,1,0.705,0.0,0.705,0.3
EJ Perry,Jaguars,QB,2022,1,0.705,0.207,0.705,0.3
Garrett Grayson,Falcons,QB,2018,2,1.2,0.0,0.6,0.3
Stephen Morris,Commanders,QB,2018,2,1.2,0.0,0.6,0.3
Zac Dysert,ARI/MIA,QB,2016,1,0.525,0.0,0.525,0.3
Brad Sorensen,Vikings,QB,2016,1,0.525,0.0,0.525,0.3
Dylan Thompson,Rams,QB,2016,1,0.525,0.0,0.525,0.3
Zac Dysert,Cardinals,QB,2016,1,0.525,0.0,0.525,0.3
Brad Sorensen,Chargers,QB,2016,1,0.525,0.0,0.525,0.3
Chase Rettig,Chargers,QB,2015,2,0.96,0.0,0.48,0.3
Seth Lobato,Buccaneers,QB,2015,2,0.96,0.0,0.48,0.3
R.J. Archer,Seahawks,QB,2015,2,0.96,0.0,0.48,0.3
Keith Wenning,Bengals,QB,2015,2,0.96,0.0,0.48,0.3
Phillip Walker,Colts,QB,2017,3,1.675,0.01,0.558333,0.3
Adrian Martinez,49ers,QB,2026,1,1.005,0.0,1.005,0.3
Connor Bazelak,Buccaneers,QB,2026,1,1.005,0.0,1.005,0.3
Malik Cunningham,Lions,QB,2026,1,1.005,0.0,1.005,0.3
Carter Bradley,Jaguars,QB,2026,1,1.005,0.0,1.005,0.3
EJ Perry,Texans,QB,2023,1,0.75,0.0,0.75,0.3
James Blackman,Dolphins,QB,2023,1,0.75,0.0,0.75,0.3
Nathan Rourke,Patriots,QB,2023,1,0.75,0.0,0.75,0.3
Max Duggan,Chargers,QB,2023,1,0.75,0.0,0.75,0.3
EJ Perry,JAX/HOU,QB,2023,1,0.75,0.0,0.75,0.3
Jake Browning,Bengals,QB,2023,1,0.75,0.0,0.75,0.3
Max Duggan,Chargers,QB,2023,1,0.75,0.0,0.75,0.3
Chase Garbers,Raiders,QB,2023,1,0.75,0.0,0.75,0.3
Jordan Ta'amu,Vikings,QB,2023,1,0.75,0.0,0.75,0.3
Nathan Rourke,Jaguars,QB,2023,1,0.75,0.0,0.75,0.3
Chris Oladokun,Chiefs,QB,2023,1,0.75,0.0,0.75,0.3
Nathan Rourke,Jaguars,QB,2023,1,0.75,0.0,0.75,0.3
Danny Etling,Packers,QB,2023,1,0.75,0.0,0.75,0.3
Taysom Hill,NO/GB,QB,2017,3,1.67,5000.0,0.556667,0.3
Cooper Rush,Cowboys,QB,2017,3,1.67,5000.0,0.556667,0.3
Eli Jenkins,Chargers,QB,2017,3,1.67,5000.0,0.556666,0.3
Nick Schuessler,Steelers,QB,2017,3,1.669,4000.0,0.556333,0.3
Jake Rudock,Dolphins,QB,2020,1,0.66,0.0,0.66,0.3
Nick Mullens,49ers,QB,2017,3,1.667,0.02,0.555667,0.3
Austin Appleby,Cowboys,QB,2017,3,1.665,0.0,0.555,0.3
Wes Lunt,Vikings,QB,2017,3,1.665,0.0,0.555,0.3
Dane Evans,Eagles,QB,2017,3,1.665,0.0,0.555,0.3
Skyler Howard,Seahawks,QB,2017,3,1.665,0.0,0.555,0.3
Bart Houston,Steelers,QB,2017,3,1.665,0.0,0.555,0.3
Trevor Knight,Cardinals,QB,2017,3,1.665,3000.0,0.555,0.3
Kyle Sloter,Vikings,QB,2017,3,1.665,0.0,0.555,0.3
David Olson,Ravens,QB,2017,3,1.665,0.0,0.555,0.3
Kyle Sloter,Broncos,QB,2017,3,1.665,3000.0,0.555,0.3
Zach Terrell,Ravens,QB,2017,3,1.665,0.0,0.555,0.3
Mitch Leidner,Vikings,QB,2017,3,1.655,0.0,0.555,0.3
Tyler Ferguson,Titans,QB,2017,3,1.665,0.0,0.555,0.3
Jerod Evans,Eagles,QB,2017,3,1.665,0.0,0.555,0.3
Sefo Liufau,Buccaneers,QB,2017,3,1.665,0.01,0.555,0.3
Alek Torgersen,Falcons,QB,2017,3,1.665,5000.0,0.555,0.3
Nick Schuessler,Steelers,QB,2017,3,1.665,0.0,0.555,0.3
Dresser Winn,Rams,QB,2025,2,1.845,0.0,0.9225,0.3
Brady Cook,Jets,QB,2025,2,1.845,0.0,0.9225,0.3
Adrian Martinez,Jets,QB,2025,2,1.845,0.0,0.9225,0.3
Kedon Slovis,Cardinals,QB,2025,2,1.845,0.0,0.9225,0.3
Chris Oladokun,Chiefs,QB,2025,2,1.845,0.0,0.9225,0.3
Cam Miller,Dolphins,QB,2025,2,1.845,0.0,0.9225,0.3
B.J. Coleman,Packers,QB,2013,1,0.405,0.0,0.405,0.3
Tyler Wilson,Raiders,QB,2013,1,0.405,0.0,0.405,0.3
Adam Weber,Buccaneers,QB,2013,1,0.405,0.0,0.405,0.3
Kyle Allen,Panthers,QB,2018,3,1.713,3000.0,0.581,0.3
Garrett Greene,Buccaneers,QB,2026,2,1.97,0.035,0.985,0.3
Garrett Grayson,Broncos,QB,2019,2,1.23,0.0,0.615,0.3
Chad Kelly,Colts,QB,2019,2,1.23,0.0,0.615,0.3
Kyle Lauletta,Eagles,QB,2020,2,1.287058,0.027058,0.643529,0.3
Brian Hoyer,Patriots,QB,2009,3,1.1975,0.0125,0.399167,0.3
Austin Allen,Buccaneers,QB,2018,3,1.725,0.05,0.575,0.3
Kurt Benkert,Falcons,QB,2018,3,1.72,0.06,0.573333,0.3
Chase Litton,Chiefs,QB,2018,3,1.72,0.02,0.573333,0.3
Adam Weber,Broncos,QB,2012,1,0.39,0.0,0.39,0.3
Nate Sudfeld,Eagles,QB,2017,1,0.540005,0.0,0.540005,0.3
Keith Wenning,Bills,QB,2017,1,0.54,0.0,0.54,0.3
Joe Callahan,Packers,QB,2017,1,0.54,0.0,0.54,0.3
Dustin Vaughan,Ravens,QB,2017,1,0.54,0.0,0.54,0.3
Tim Boyle,Packers,QB,2018,3,1.716,6000.0,0.572,0.3
Nic Shimonek,Chargers,QB,2018,3,1.715,5000.0,0.571667,0.3
Peter Pujals,Vikings,QB,2018,3,1.715,5000.0,0.571666,0.3
Chad Kanoff,Cardinals,QB,2018,3,1.712,2000.0,0.570667,0.3
Brogan Roback,Browns,QB,2018,3,1.711,1000.0,0.570333,0.3
Dalton Sturm,Cowboys,QB,2018,3,1.711,1000.0,0.570333,0.3
Nick Stevens,Broncos,QB,2018,3,1.7105,500.0,0.570167,0.3
Luis Perez,Rams,QB,2018,3,1.71,0.0,0.57,0.3
Jack Heneghan,49ers,QB,2018,3,1.71,0.0,0.57,0.3
J.T. Barrett,Saints,QB,2018,3,1.71,0.0,0.57,0.3
John Wolford,Jets,QB,2018,3,1.71,0.0,0.57,0.3
Connor Jessop,Commanders,QB,2018,3,1.71,0.0,0.57,0.3
Chase Daniel,Commanders,QB,2009,3,1.1865,1500.0,0.3955,0.3
Chase Daniel,Saints,QB,2009,3,1.185,0.0,0.395,0.3
Tommy Stevens,Panthers,QB,2020,2,1.27,0.0,0.635,0.3
John Rhys Plumlee,Seahawks,QB,2024,2,1.635,0.0,0.8175,0.3
Jake Rudock,Lions,QB,2016,2,0.99,0.0,0.495,0.3
Joe Callahan,Packers,QB,2016,2,0.99,0.0,0.495,0.3
Kevin Hogan,Browns,QB,2016,2,0.99,0.0,0.495,0.3
G.J. Kinne,Giants,QB,2016,2,0.99,0.0,0.495,0.3
Brett Rypien,Broncos,QB,2020,2,1.26,0.0,0.63,0.3
John Wolford,Rams,QB,2020,2,1.26,0.15,0.63,0.3
Alex McGough,Texans,QB,2020,2,1.26,0.0,0.63,0.3
Mike White,Jets,QB,2020,2,1.26,0.0,0.63,0.3
Jordan Rodgers,TB/MIA,QB,2014,1,0.42,0.0,0.42,0.3
Chris Oladokun,Chiefs,QB,2024,1,0.805,0.135,0.805,0.3
David Blough,CLE/DET,QB,2019,3,1.775,0.08,0.591667,0.3
Jake Browning,Vikings,QB,2019,3,1.77,0.14,0.59,0.3
Tyree Jackson,Bills,QB,2019,3,1.77,0.075,0.59,0.3
Nick Fitzgerald,Buccaneers,QB,2019,3,1.77,0.03,0.59,0.3
Garrett Gilbert,Panthers,QB,2018,1,0.555,0.0,0.555,0.3
Davis Webb,Jets,QB,2018,1,0.555,0.0,0.555,0.3
Stephen Morris,Seahawks,QB,2018,1,0.555,0.0,0.555,0.3
Trevone Boykin,Seahawks,QB,2018,1,0.555,0.0,0.555,0.3
Stephen Morris,Texans,QB,2018,1,0.555,0.0,0.555,0.3
Alex Tanney,Giants,QB,2018,1,0.555,0.0,0.555,0.3
Davis Webb,Jets,QB,2018,1,0.554999,0.0,0.554999,0.3
Brett Rypien,Broncos,QB,2019,3,1.765,0.146,0.588333,0.3
Taryn Christion,Seahawks,QB,2019,3,1.765,0.01,0.588333,0.3
Kyle Shurmur,Chiefs,QB,2019,3,1.765,0.075,0.588333,0.3
Manny Wilkins,Packers,QB,2019,3,1.762,7000.0,0.587333,0.3
Drew Anderson,Cardinals,QB,2019,3,1.762,7000.0,0.587333,0.3
Wilton Speight,49ers,QB,2019,3,1.76,0.02,0.586667,0.3
Jacob Dolegala,Bengals,QB,2019,3,1.76,5000.0,0.586667,0.3
Eric Dungey,Giants,QB,2019,3,1.76,0.01,0.586667,0.3
Luis Perez,Chargers,QB,2024,1,0.795,0.0,0.795,0.3
Max Duggan,Chargers,QB,2024,1,0.795,0.0,0.795,0.3
Matt Corral,Vikings,QB,2024,1,0.795,0.0,0.795,0.3
Sam Hartman,Commanders,QB,2024,1,0.795,0.0,0.795,0.3
EJ Perry,Jaguars,QB,2024,1,0.795,0.0,0.795,0.3
John Paddock,Falcons,QB,2024,1,0.795,0.0,0.795,0.3
Devlin Hodges,Steelers,QB,2019,3,1.756,1000.0,0.585333,0.3
T.J. Linta,Chiefs,QB,2019,3,1.755,0.0,0.585,0.3
Brandon Silvers,Jets,QB,2019,3,1.755,0.0,0.585,0.3
Jalan McClendon,Ravens,QB,2019,3,1.755,0.0,0.585,0.3
Vincent Testaverde,Buccaneers,QB,2019,3,1.755,0.0,0.585,0.3
Garrett Gilbert,NE/DET,QB,2015,1,0.445,0.0,0.445,0.3
Brian Lewerke,Patriots,QB,2020,1,0.61,0.0,0.61,0.3
Jameill Showers,Cowboys,QB,2017,2,1.02,0.0,0.51,0.3
Brandon Doughty,Dolphins,QB,2017,2,1.02,0.0,0.51,0.3
Max McCaffrey,49ers,QB,2017,2,1.02,0.0,0.51,0.3
Josh Woodrum,Bills,QB,2017,2,1.02,0.0,0.51,0.3
Brad Kaaya,Colts,QB,2017,2,1.02,0.0,0.51,0.3
Garrett Gilbert,Panthers,QB,2017,2,1.02,0.0,0.51,0.3
Keith Wenning,Bengals,QB,2015,2,0.435,0.0,0.435,0.3
Tajh Boyd,Steelers,QB,2015,1,0.435,0.0,0.435,0.3
Jake Waters,Seahawks,QB,2015,1,0.435,0.0,0.435,0.3
Keith Wenning,Ravens,QB,2015,1,0.435,0.0,0.435,0.3
Chad Kelly,Colts,QB,2019,1,0.57,0.0,0.57,0.3
Luke Falk,Jets,QB,2019,1,0.57,0.0,0.57,0.3
Chad Kelly,Colts,QB,2019,1,0.57,0.0,0.57,0.3
Chris Streveler,Cardinals,QB,2020,3,1.8,0.0,0.6,0.3
Matt Hasselbeck,Packers,QB,1998,1,0.158,0.0,0.158,0.3
Jason Bean,Colts,QB,2025,1,0.84,0.0,0.84,0.3
Adrian Martinez,49ers,QB,2025,1,0.84,0.0,0.84,0.3
Emory Jones,Falcons,QB,2025,1,0.84,0.0,0.84,0.3
Austin Reed,Bears,QB,2025,1,0.84,0.0,0.84,0.3
Kedon Slovis,Texans,QB,2025,1,0.84,0.0,0.84,0.3
Tanner Mordecai,49ers,QB,2025,1,0.84,0.0,0.84,0.3
Devin Leary,Ravens,QB,2025,1,0.84,0.0,0.84,0.3
Brett Gabbert,Dolphins,QB,2025,1,0.84,0.0,0.84,0.3
Connor Bazelak,Buccaneers,QB,2025,1,0.84,0.0,0.84,0.3
Tanner Mordecai,49ers,QB,2025,1,0.84,0.0,0.84,0.3
Chris Oladokun,Chiefs,QB,2025,1,0.84,0.0,0.84,0.3
Tanner Mordecai,49ers,QB,2025,1,0.84,0.0,0.84,0.3
Nick Mullens,49ers,QB,2018,2,1.05,0.0,0.525,0.3
Joel Stave,Jets,QB,2018,2,1.05,0.0,0.525,0.3
Tyler Ferguson,Titans,QB,2018,2,1.05,0.0,0.525,0.3
Chad Kanoff,Cardinals,QB,2018,2,1.05,0.0,0.525,0.3
Nick Mullens,49ers,QB,2018,2,1.05,0.0,0.525,0.3
Brandon Doughty,Dolphins,QB,2018,2,1.05,0.0,0.525,0.3
Alek Torgersen,ARI/DET,QB,2018,2,1.05,0.0,0.525,0.3
Phillip Walker,Colts,QB,2018,2,1.05,0.0,0.525,0.3
Brandon Doughty,Cardinals,QB,2018,2,1.05,0.0,0.525,0.3
Kyle Allen,WAS/CAR,QB,2020,1,0.585,0.0,0.585,0.3
Seth Henigan,Colts,QB,2026,1,0.885,0.0,0.885,0.3
DJ Uiagalelei,Chargers,QB,2026,1,0.885,0.0,0.885,0.3
Hunter Dekkers,Saints,QB,2026,1,0.885,0.0,0.885,0.3
John Rhys Plumlee,Steelers,QB,2026,1,0.885,0.0,0.885,0.3
Kyle McCord,Packers,QB,2026,1,0.885,0.0,0.885,0.3
Kurt Warner,Rams,QB,1998,1,0.15352,0.0,0.15352,0.3
Clayton Thorson,Cowboys,QB,2020,2,1.16,0.05,0.58,0.3
Bryn Renner,Steelers,QB,2016,1,0.45,0.0,0.45,0.3
Matt Blanchard,Bears,QB,2016,1,0.45,0.0,0.45,0.3
Garrett Gilbert,Raiders,QB,2016,1,0.45,0.0,0.45,0.3
Phillip Sims,Seahawks,QB,2016,1,0.45,0.0,0.45,0.3
Jake Heaps,Seahawks,QB,2016,1,0.45,0.0,0.45,0.3
Jerrod Johnson,Ravens,QB,2016,1,0.45,0.0,0.45,0.3
Devlin Hodges,Steelers,QB,2019,2,1.08,0.0,0.54,0.3
Phillip Walker,Colts,QB,2019,2,1.08,0.0,0.54,0.3
Kyle Shurmur,Chiefs,QB,2019,2,1.08,0.0,0.54,0.3
Alex McGough,Texans,QB,2019,2,1.08,0.0,0.54,0.3
Logan Woodside,Titans,QB,2019,2,1.08,0.0,0.54,0.3
Brett Rypien,Broncos,QB,2019,2,1.08,0.0,0.54,0.3
Kurt Benkert,Falcons,QB,2019,2,1.08,0.0,0.54,0.3
Taryn Christion,Cowboys,QB,2019,2,1.08,0.0,0.54,0.3
J.T. Barrett,Saints,QB,2019,2,1.08,0.0,0.54,0.3
Jake Browning,Vikings,QB,2020,2,1.11,0.0,0.555,0.3
Logan Woodside,Titans,QB,2020,2,1.11,0.0,0.555,0.3
Garrett Gilbert,Panthers,QB,2017,1,0.465,0.0,0.465,0.3
Mike Bercovici,Chargers,QB,2017,1,0.465,0.0,0.465,0.3
Joel Stave,Chiefs,QB,2017,1,0.465,0.0,0.465,0.3
Josh Woodrum,Browns,QB,2017,1,0.465,0.0,0.465,0.3
Connor Shaw,Bears,QB,2017,1,0.465,0.0,0.465,0.3
Josh Woodrum,Ravens,QB,2017,1,0.465,0.0,0.465,0.3
Kyle Allen,Panthers,QB,2018,2,0.975,0.0,0.4875,0.3
Josh Woodrum,Ravens,QB,2018,1,0.48,0.0,0.48,0.3
Tanner Lee,Jaguars,QB,2018,1,0.48,0.0,0.48,0.3
Joel Stave,Browns,QB,2018,1,0.48,0.0,0.48,0.3
Drew Anderson,Cardinals,QB,2019,2,1.005,0.0,0.5025,0.3
Alex McGough,Texans,QB,2019,1,0.495006,0.0,0.495006,0.3
Josh Woodrum,Commanders,QB,2019,1,0.495,0.0,0.495,0.3
Chase Litton,Chiefs,QB,2019,1,0.495,0.0,0.495,0.3
Luis Perez,Lions,QB,2019,1,0.495,0.0,0.495,0.3
Jalan McClendon,Commanders,QB,2019,1,0.495,0.0,0.495,0.3
Brogan Roback,Steelers,QB,2019,1,0.495,0.0,0.495,0.3
J.T. Barrett,Seahawks,QB,2019,1,0.495,0.0,0.495,0.3
Chad Kanoff,Cardinals,QB,2019,1,0.495,0.0,0.495,0.3
Luis Perez,Eagles,QB,2019,1,0.495,0.0,0.495,0.3
Danny Etling,Falcons,QB,2019,1,0.495,0.0,0.495,0.3
Vincent Testaverde,Buccaneers,QB,2019,1,0.495,0.0,0.495,0.3
Danny Etling,Patriots,QB,2019,1,0.495,0.0,0.495,0.3
John Wolford,Rams,QB,2019,1,0.495,0.0,0.495,0.3
Danny Etling,Falcons,QB,2019,1,0.495,0.0,0.495,0.3
Brett Rypien,Broncos,QB,2019,1,0.494989,0.0,0.494989,0.3
J.T. Barrett,Steelers,QB,2020,1,0.51,0.0,0.51,0.3
Danny Etling,Seahawks,QB,2020,1,0.51,0.0,0.51,0.3
Manny Wilkins,Packers,QB,2020,1,0.51,0.0,0.51,0.3
Danny Etling,Falcons,QB,2020,1,0.51,0.0,0.51,0.3
Kyle Shurmur,Chiefs,QB,2020,1,0.51,0.0,0.51,0.3
Jeff Driskel,Texans,QB,2022,1,0.471,0.0,0.471,0.2
Will Grier,Cowboys,QB,2022,1,0.459333,0.0,0.459333,0.2
Phillip Walker,Browns,QB,2023,1,0.477333,0.0,0.477333,0.2
Jeff Driskel,Texans,QB,2022,1,0.4334,0.0,0.4334,0.2
Jeff Driskel,Texans,QB,2021,1,0.375,0.0,0.375,0.2
Will Grier,Cowboys,QB,2022,1,0.425622,0.0,0.425622,0.2
Kyle Sloter,Vikings,QB,2017,1,0.34,0.0,0.34,0.2
Phillip Walker,Browns,QB,2023,1,0.441822,0.0,0.441822,0.2
Jake Rudock,Lions,QB,2018,1,0.34,0.0,0.34,0.2
Jeff Driskel,Texans,QB,2022,1,0.3958,0.0,0.3958,0.2
Nathan Peterman,Bears,QB,2022,1,0.3958,0.0,0.3958,0.2
Cooper Rush,Cowboys,QB,2022,1,0.3958,0.0,0.3958,0.2
Will Grier,Cowboys,QB,2022,1,0.391911,0.0,0.391911,0.2
Josh Johnson,Jets,QB,2021,1,0.343444,0.0,0.343444,0.2
Sean Mannion,Vikings,QB,2021,1,0.334,0.0,0.334,0.2
Brett Rypien,Rams,QB,2023,1,0.4102,0.0,0.4102,0.2
Mike White,Bills,QB,2024,1,0.4658,0.0,0.4658,0.2
Phillip Walker,Browns,QB,2023,1,0.406311,0.0,0.406311,0.2
Jake Rudock,Dolphins,QB,2019,1,0.34,0.0,0.34,0.2
Alex McGough,Texans,QB,2019,1,0.34,0.0,0.34,0.2
Kyle Lauletta,Eagles,QB,2019,1,0.34,0.0,0.34,0.2
Brett Rypien,Broncos,QB,2019,1,0.34,0.0,0.34,0.2
Brett Hundley,Colts,QB,2021,1,0.32,0.0,0.32,0.2
Tyler Huntley,Ravens,QB,2025,1,0.482,0.0,0.482,0.2
Matt Barkley,Bills,QB,2022,1,0.3582,0.0,0.3582,0.2
Nathan Peterman,Bears,QB,2022,1,0.3582,0.0,0.3582,0.2
Jeff Driskel,Texans,QB,2022,1,0.3582,0.0,0.3582,0.2
Sean Mannion,Seahawks,QB,2022,1,0.3582,0.0,0.3582,0.2
Ryan Griffin,Buccaneers,QB,2022,1,0.3582,0.0,0.3582,0.2
Cooper Rush,Cowboys,QB,2022,1,0.3582,0.0,0.3582,0.2
David Blough,Vikings,QB,2022,1,0.3582,0.0,0.3582,0.2
Joshua Dobbs,Lions,QB,2022,1,0.3582,0.0,0.3582,0.2
Will Grier,Cowboys,QB,2022,1,0.3582,0.0,0.3582,0.2
Ben DiNucci,Broncos,QB,2023,1,0.3776,0.0,0.3776,0.2
Mike White,Bills,QB,2024,1,0.4246,0.0,0.4246,0.2
Joe Flacco,Browns,QB,2023,1,0.3708,0.0,0.3708,0.2
Brett Rypien,Seahawks,QB,2023,1,0.3708,0.0,0.3708,0.2
Will Grier,Bengals,QB,2023,1,0.3708,0.0,0.3708,0.2
Nathan Peterman,Bears,QB,2023,1,0.3708,0.0,0.3708,0.2
Phillip Walker,Browns,QB,2023,1,0.3708,0.0,0.3708,0.2
Joe Flacco,Browns,QB,2023,1,0.3708,0.0,0.3708,0.2
Tim Boyle,Jets,QB,2023,1,0.3708,0.0,0.3708,0.2
Sean Mannion,Seahawks,QB,2023,1,0.3708,0.0,0.3708,0.2
Tim Boyle,Texans,QB,2023,1,0.3708,0.0,0.3708,0.2
Sean Mannion,Seahawks,QB,2023,1,0.3708,0.0,0.3708,0.2
Trevor Siemian,Jets,QB,2023,1,0.3708,0.0,0.3708,0.2
David Blough,Lions,QB,2023,1,0.3708,0.0,0.3708,0.2
Jeff Driskel,Cardinals,QB,2023,1,0.3708,0.0,0.3708,0.2
Brett Rypien,Rams,QB,2023,1,0.3708,0.0,0.3708,0.2
Joe Flacco,Browns,QB,2023,1,0.3708,0.0,0.3708,0.2
Jeff Driskel,Cardinals,QB,2023,1,0.3708,0.0,0.3708,0.2
John Wolford,Buccaneers,QB,2023,1,0.3708,0.0,0.3708,0.2
Sean Mannion,Seahawks,QB,2023,1,0.3708,0.0,0.3708,0.2
Brett Rypien,Seahawks,QB,2023,1,0.3708,0.0,0.3708,0.2
Josh Johnson,Jets,QB,2021,1,0.297722,0.0,0.297722,0.2
Brian Hoyer,Patriots,QB,2021,1,0.297722,0.0,0.297722,0.2
Tyler Bray,Bears,QB,2020,1,0.323316,0.0,0.323316,0.2
Sean Mannion,Vikings,QB,2021,1,0.293,0.0,0.293,0.2
Brett Hundley,Colts,QB,2021,1,0.293,0.0,0.293,0.2
Josh Johnson,Broncos,QB,2022,1,0.334222,0.0,0.334222,0.2
Bailey Zappe,Browns,QB,2025,1,0.445833,0.0,0.445833,0.2
Nick Mullens,Browns,QB,2021,1,0.289111,0.0,0.289111,0.2
Matt Barkley,Bears,QB,2016,1,0.2448,0.0,0.2448,0.2
Tyler Huntley,Ravens,QB,2025,1,0.439,0.0,0.439,0.2
Feleipe Franks,Panthers,QB,2024,1,0.395522,0.0,0.395522,0.2
Brandon Doughty,Dolphins,QB,2017,1,0.2584,0.0,0.2584,0.2
Chris Streveler,Jets,QB,2022,1,0.321666,0.0,0.321666,0.2
