player_name,espn_id,team,position,season,category,fetched_at,GP,SOLO,AST,TOT,TFL,PD,FF,FR,FTD,SACKS,INT_DEF,DEF_YDS,DEF_TD,DEF_LNG
Xavier McKinney,4241470,NYG,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,59.0,34.0,93.0,1.0,10.0,0.0,0.0,0.0,0.0,5.0,64.0,1.0,1.0
Adrian Phillips,17487,NE,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,56.0,36.0,92.0,3.0,9.0,1.0,0.0,0.0,0.0,4.0,39.0,1.0,1.0
James Bradberry IV,2572841,NYG,CB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,37.0,10.0,47.0,0.0,17.0,0.0,1.0,0.0,0.0,4.0,19.0,0.0,1.0
Bobby McCain,2575606,WSH,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,47.0,16.0,63.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,63.0,1.0,1.0
Jalen Ramsey,3045373,LAR,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,62.0,15.0,77.0,9.0,16.0,1.0,1.0,0.0,0.0,4.0,41.0,0.0,1.0
Shaquille Leonard,3056362,IND,LB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,75.0,47.0,122.0,4.0,8.0,8.0,2.0,0.0,0.0,4.0,12.0,0.0,1.0
Logan Wilson,3918330,CIN,LB,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,57.0,43.0,100.0,5.0,4.0,1.0,0.0,0.0,1.0,4.0,31.0,0.0,1.0
Byron Murphy Jr.,4038999,ARI,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,49.0,15.0,64.0,0.0,12.0,1.0,1.0,0.0,0.5,4.0,49.0,1.0,1.0
Taylor Rapp,4039007,LAR,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,64.0,30.0,94.0,2.0,6.0,0.0,1.0,0.0,1.5,4.0,31.0,0.0,1.0
Kenny Moore II,4218312,IND,CB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,82.0,20.0,102.0,6.0,13.0,1.0,0.0,0.0,1.0,4.0,78.0,0.0,1.0
Pat Surtain II,4372012,DEN,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,45.0,13.0,58.0,1.0,14.0,0.0,0.0,0.0,0.0,4.0,70.0,1.0,1.0
Kyle Dugger,4401811,NE,S,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,70.0,22.0,92.0,5.0,5.0,0.0,1.0,0.0,0.0,4.0,100.0,0.0,1.0
Devin McCourty,13236,NE,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,42.0,18.0,60.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,1.0
Tyrann Mathieu,15851,KC,S,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,60.0,16.0,76.0,2.0,6.0,0.0,3.0,0.0,1.0,3.0,56.0,1.0,1.0
Darius Slay,15863,PHI,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,40.0,12.0,52.0,5.0,9.0,0.0,2.0,2.0,0.0,3.0,76.0,1.0,1.0
Anthony Barr,16711,MIN,LB,2021,defense_ints,2026-07-03T11:40:55.855098,11.0,38.0,34.0,72.0,3.0,5.0,0.0,2.0,0.0,2.5,3.0,11.0,0.0,1.0
P.J. Williams,2977661,NO,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,36.0,6.0,42.0,3.0,5.0,1.0,0.0,0.0,2.0,3.0,86.0,1.0,1.0
Anthony Brown,2977756,DAL,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,59.0,12.0,71.0,1.0,17.0,1.0,0.0,0.0,0.0,3.0,45.0,1.0,1.0
Desmond King II,3040145,HOU,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,68.0,25.0,93.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,25.0,0.0,1.0
Xavier Woods,3040572,MIN,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,72.0,36.0,108.0,1.0,10.0,2.0,0.0,0.0,1.0,3.0,54.0,0.0,1.0
Jourdan Lewis,3045207,DAL,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,47.0,14.0,61.0,1.0,11.0,1.0,2.0,0.0,1.5,3.0,88.0,0.0,1.0
John Johnson III,3046292,CLE,S,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,37.0,24.0,61.0,1.0,5.0,1.0,0.0,0.0,0.5,3.0,31.0,0.0,1.0
Foyesade Oluokun,3050073,ATL,LB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,102.0,90.0,192.0,4.0,6.0,1.0,0.0,0.0,2.0,3.0,80.0,0.0,1.0
Anthony Averett,3054841,BAL,CB,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,46.0,8.0,54.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,1.0
Marshon Lattimore,3121421,NO,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,55.0,13.0,68.0,0.0,19.0,0.0,1.0,0.0,0.0,3.0,35.0,0.0,1.0
Ahkello Witherspoon,3122630,PIT,CB,2021,defense_ints,2026-07-03T11:40:55.855098,9.0,14.0,1.0,15.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,1.0
Chandon Sullivan,3124849,GB,CB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,25.0,6.0,31.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,1.0
Budda Baker,3127287,ARI,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,63.0,35.0,98.0,6.0,7.0,0.0,1.0,0.0,2.0,3.0,101.0,0.0,1.0
Mike Edwards,3155647,TB,S,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,34.0,12.0,46.0,1.0,7.0,1.0,0.0,0.0,0.0,3.0,46.0,2.0,1.0
Denzel Ward,3915535,CLE,CB,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,34.0,9.0,43.0,1.0,10.0,0.0,0.0,0.0,0.5,3.0,103.0,1.0,1.0
C.J. Gardner-Johnson,4034953,NO,S,2021,defense_ints,2026-07-03T11:40:55.855098,12.0,32.0,14.0,46.0,4.0,7.0,0.0,0.0,0.0,2.0,3.0,45.0,0.0,1.0
Jalen Thompson,4043089,ARI,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,79.0,42.0,121.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0,49.0,0.0,1.0
Isaiah Rodgers,4044540,IND,CB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,39.0,10.0,49.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,1.0
A.J. Terrell Jr.,4239995,ATL,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,52.0,29.0,81.0,3.0,16.0,1.0,0.0,0.0,1.0,3.0,42.0,0.0,1.0
Lonnie Johnson Jr.,4240780,HOU,S,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,38.0,17.0,55.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,47.0,0.0,1.0
Paulson Adebo,4242547,NO,CB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,55.0,11.0,66.0,4.0,8.0,0.0,0.0,0.0,0.0,3.0,50.0,0.0,1.0
Malcolm Smith,14214,CLE,LB,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,32.0,19.0,51.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
Stephon Gilmore,14942,CAR,CB,2021,defense_ints,2026-07-03T11:40:55.855098,8.0,15.0,1.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0
Rodney McLeod Jr.,15222,PHI,S,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,32.0,26.0,58.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,1.0
Tashaun Gipson Sr.,15235,CHI,S,2021,defense_ints,2026-07-03T11:40:55.855098,12.0,33.0,14.0,47.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,31.0,0.0,1.0
Duron Harmon,15842,ATL,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,44.0,23.0,67.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
Jimmie Ward,16717,SF,S,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,51.0,26.0,77.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,27.0,1.0,1.0
Bashaud Breeland,16890,MIN,CB,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,47.0,16.0,63.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,26.0,0.0,1.0
Pierre Desir,16948,TB,CB,2021,defense_ints,2026-07-03T11:40:55.855098,12.0,26.0,2.0,28.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
Daniel Sorensen,17259,KC,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,40.0,11.0,51.0,3.0,8.0,0.0,0.0,0.0,1.0,2.0,75.0,1.0,1.0
Eric Kendricks,2510863,MIN,LB,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,81.0,62.0,143.0,8.0,4.0,0.0,1.0,0.0,5.0,2.0,22.0,0.0,1.0
Justin Coleman,2577707,MIA,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,20.0,7.0,27.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
Adrian Amos,2582132,GB,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,75.0,18.0,93.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
Deon Bush,2969944,CHI,S,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,31.0,9.0,40.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,1.0
Damontae Kazee,2976099,DAL,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,35.0,17.0,52.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0
Shaq Thompson,2978313,CAR,LB,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,65.0,39.0,104.0,9.0,5.0,0.0,0.0,0.0,2.0,2.0,39.0,0.0,1.0
Landon Collins,2979841,WSH,S,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,51.0,30.0,81.0,7.0,2.0,1.0,2.0,0.0,3.0,2.0,3.0,0.0,1.0
Mike Hilton,2980383,CIN,CB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,48.0,18.0,66.0,8.0,5.0,1.0,0.0,0.0,0.0,2.0,59.0,1.0,1.0
De'Vondre Campbell,3040180,GB,LB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,102.0,44.0,146.0,6.0,5.0,2.0,1.0,0.0,2.0,2.0,15.0,0.0,1.0
Eli Apple,3040506,CIN,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,38.0,11.0,49.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,1.0
Cameron Sutton,3044724,PIT,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,44.0,8.0,52.0,4.0,6.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0
Jayron Kearse,3045130,DAL,S,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,67.0,34.0,101.0,9.0,10.0,0.0,1.0,0.0,1.0,2.0,34.0,0.0,1.0
Chuck Clark,3045463,BAL,S,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,49.0,31.0,80.0,3.0,12.0,0.0,0.0,0.0,1.0,2.0,17.0,1.0,1.0
Chidobe Awuzie,3052101,CIN,CB,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,53.0,11.0,64.0,4.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,1.0
William Jackson III,3061106,WSH,CB,2021,defense_ints,2026-07-03T11:40:55.855098,12.0,36.0,3.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
Jamal Adams,3115373,SEA,LB,2021,defense_ints,2026-07-03T11:40:55.855098,12.0,56.0,31.0,87.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
Troy Reeder,3116177,LAR,LB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,48.0,43.0,91.0,6.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0
Nick Scott,3116179,LAR,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,28.0,19.0,47.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0
Cole Holcomb,3116689,WSH,LB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,83.0,59.0,142.0,2.0,7.0,2.0,1.0,0.0,1.0,2.0,54.0,1.0,1.0
Bobby Okereke,3117253,IND,LB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,89.0,43.0,132.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,20.0,0.0,1.0
Marcus Williams,3122882,NO,S,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,52.0,22.0,74.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,56.0,0.0,1.0
Terrell Edmunds,3124067,PIT,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,63.0,26.0,89.0,8.0,6.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,1.0
Nik Needham,3124702,MIA,CB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,48.0,11.0,59.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,28.0,1.0,1.0
Rashaan Evans,3126349,TEN,LB,2021,defense_ints,2026-07-03T11:40:55.855098,12.0,35.0,22.0,57.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
Levi Wallace,3133440,BUF,CB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,47.0,11.0,58.0,1.0,10.0,0.0,1.0,0.0,0.0,2.0,29.0,0.0,1.0
D.J. Reed,3139387,SEA,CB,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,62.0,16.0,78.0,0.0,10.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,1.0
Derwin James Jr.,3691739,LAC,S,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,75.0,43.0,118.0,7.0,5.0,3.0,0.0,0.0,2.0,2.0,20.0,0.0,1.0
Donte Jackson,3843769,CAR,CB,2021,defense_ints,2026-07-03T11:40:55.855098,12.0,50.0,11.0,61.0,3.0,10.0,1.0,0.0,0.0,0.0,2.0,21.0,0.0,1.0
Ashtyn Davis,3858271,NYJ,S,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,43.0,19.0,62.0,0.0,3.0,3.0,0.0,0.0,0.5,2.0,18.0,0.0,1.0
Jaylinn Hawkins,3858276,ATL,S,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,13.0,11.0,24.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,1.0
Jamel Dean,3873935,TB,CB,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,44.0,9.0,53.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0
Jordan Whitehead,3895798,TB,S,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,58.0,15.0,73.0,5.0,8.0,1.0,0.0,0.0,0.0,2.0,24.0,0.0,1.0
Tae Crowder,3915171,NYG,LB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,64.0,66.0,130.0,3.0,6.0,1.0,0.0,0.0,0.0,2.0,26.0,0.0,1.0
Darnell Savage,3915419,GB,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,48.0,15.0,63.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
David Long Jr.,3916074,TEN,LB,2021,defense_ints,2026-07-03T11:40:55.855098,10.0,46.0,29.0,75.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0
Minkah Fitzpatrick,3925345,PIT,S,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,84.0,40.0,124.0,1.0,7.0,1.0,1.0,0.0,0.0,2.0,18.0,0.0,1.0
Khari Willis,3929835,IND,S,2021,defense_ints,2026-07-03T11:40:55.855098,11.0,43.0,20.0,63.0,2.0,4.0,0.0,1.0,0.0,1.5,2.0,0.0,0.0,1.0
Justin Reid,3931399,HOU,S,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,41.0,25.0,66.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,45.0,0.0,1.0
Antoine Winfield Jr.,4034790,TB,S,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,62.0,26.0,88.0,4.0,6.0,2.0,3.0,0.0,2.0,2.0,30.0,0.0,1.0
Kristian Fulton,4035433,TEN,CB,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,30.0,10.0,40.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0
Greedy Williams,4035437,CLE,CB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,35.0,6.0,41.0,0.0,10.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0
Charvarius Ward,4037361,KC,CB,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,48.0,19.0,67.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
Kyzir White,4039254,LAC,LB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,90.0,54.0,144.0,7.0,3.0,2.0,0.0,0.0,1.0,2.0,22.0,0.0,1.0
L'Jarius Sneed,4040432,KC,CB,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,57.0,19.0,76.0,7.0,8.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0
Willie Gay Jr.,4259804,KC,LB,2021,defense_ints,2026-07-03T11:40:55.855098,12.0,26.0,22.0,48.0,1.0,4.0,0.0,0.0,0.0,0.5,2.0,14.0,0.0,1.0
Tavierre Thomas,4334405,HOU,S,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,51.0,35.0,86.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,48.0,1.0,1.0
Caden Sterns,4362077,DEN,S,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,22.0,6.0,28.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,47.0,0.0,1.0
Ernest Jones IV,4362851,LAR,LB,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,36.0,25.0,61.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0
Asante Samuel Jr.,4363034,LAC,CB,2021,defense_ints,2026-07-03T11:40:55.855098,12.0,33.0,10.0,43.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,1.0
Jevon Holland,4373809,MIA,S,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,48.0,21.0,69.0,3.0,10.0,0.0,0.0,0.0,2.5,2.0,0.0,0.0,1.0
Tyson Campbell,4379397,JAX,CB,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,49.0,24.0,73.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0
Brandin Echols,4567979,NYJ,CB,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,50.0,13.0,63.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,50.0,1.0,1.0
Malcolm Jenkins,12426,NO,S,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,53.0,26.0,79.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,34.0,1.0,1.0
Steve McLendon,12895,TB,DT,2021,defense_ints,2026-07-03T11:40:55.855098,12.0,7.0,4.0,11.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0
Kareem Jackson,13254,DEN,S,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,62.0,26.0,88.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0
Cameron Heyward,13977,PIT,DT,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,53.0,36.0,89.0,15.0,9.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,1.0
Patrick Peterson,13980,MIN,CB,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,34.0,11.0,45.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,66.0,1.0,1.0
Richard Sherman,14086,TB,CB,2021,defense_ints,2026-07-03T11:40:55.855098,5.0,11.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Buster Skrine,14139,TEN,CB,2021,defense_ints,2026-07-03T11:40:55.855098,7.0,11.0,6.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,1.0
Chris Harris Jr.,14398,LAC,CB,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,30.0,7.0,37.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Harrison Smith,14945,MIN,S,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,83.0,31.0,114.0,3.0,7.0,1.0,0.0,0.0,3.0,1.0,10.0,0.0,1.0
Casey Hayward,14966,LV,CB,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,39.0,7.0,46.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Janoris Jenkins,14974,TEN,CB,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,38.0,16.0,54.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Bobby Wagner,14979,SEA,LB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,93.0,77.0,170.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0
Josh Norman,15124,SF,CB,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,36.0,13.0,49.0,3.0,5.0,7.0,0.0,0.0,0.0,1.0,40.0,0.0,1.0
Xavier Rhodes,15810,IND,CB,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,32.0,7.0,39.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0
Robert Alford,15817,ARI,CB,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,30.0,7.0,37.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,1.0
Jamie Collins Sr.,15830,NE/DET,LB,2021,defense_ints,2026-07-03T11:40:55.855098,12.0,18.0,12.0,30.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
A.J. Klein,15964,BUF,LB,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,29.0,6.0,35.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,1.0
Bradley Roby,16719,NO,CB,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,19.0,4.0,23.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
Christian Kirksey,16767,HOU,LB,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,55.0,38.0,93.0,6.0,8.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
Kyle Van Noy,16772,NE,LB,2021,defense_ints,2026-07-03T11:40:55.855098,16.0,42.0,24.0,66.0,5.0,10.0,2.0,1.0,0.0,5.0,1.0,35.0,1.0,1.0
DeMarcus Lawrence,16802,DAL,LB,2021,defense_ints,2026-07-03T11:40:55.855098,7.0,16.0,5.0,21.0,5.0,5.0,2.0,0.0,0.0,3.0,1.0,40.0,1.0,1.0
Anthony Hitchens,16883,KC,LB,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,41.0,39.0,80.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Terrance Mitchell,16927,HOU,CB,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,45.0,15.0,60.0,1.0,10.0,3.0,0.0,0.0,0.0,1.0,22.0,0.0,1.0
Nevin Lawson,16929,JAX,CB,2021,defense_ints,2026-07-03T11:40:55.855098,12.0,21.0,8.0,29.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0
Shaquil Barrett,16967,TB,LB,2021,defense_ints,2026-07-03T11:40:55.855098,15.0,37.0,14.0,51.0,9.0,4.0,3.0,2.0,0.0,10.0,1.0,3.0,0.0,1.0
K'Waun Williams,17444,SF,CB,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,40.0,12.0,52.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0
DeAndre Houston-Carson,2566034,CHI,S,2021,defense_ints,2026-07-03T11:40:55.855098,13.0,33.0,18.0,51.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
Angelo Blackson,2574582,CHI,DE,2021,defense_ints,2026-07-03T11:40:55.855098,17.0,24.0,19.0,43.0,3.0,2.0,0.0,0.0,0.0,2.5,1.0,6.0,0.0,1.0
Andrew Adams,2576599,TB,S,2021,defense_ints,2026-07-03T11:40:55.855098,14.0,16.0,8.0,24.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,1.0
Juston Burris,2577740,CAR,S,2021,defense_ints,2026-07-03T11:40:55.855098,10.0,17.0,6.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,1.0
