player_name,espn_id,team,position,season,category,fetched_at,GP,REC,TGTS,BIG,YDS/G,FUM,LST,YAC,FD,REC_YDS,REC_TD,REC_AVG,REC_LNG
A.J. Green,13983,ARI,WR,2022,receiving,2026-07-03T11:41:35.354918,15.0,24.0,47.0,1.0,15.7,0.0,0.0,56.0,11.0,236.0,2.0,9.8,77.0
C.J. Uzomah,2574576,NYJ,TE,2022,receiving,2026-07-03T11:41:35.354918,15.0,21.0,27.0,4.0,15.5,0.0,0.0,105.0,10.0,232.0,2.0,11.0,40.0
Trenton Irwin,3931391,CIN,WR,2022,receiving,2026-07-03T11:41:35.354918,9.0,15.0,23.0,3.0,25.7,0.0,0.0,59.0,12.0,231.0,4.0,15.4,45.0
Najee Harris,4241457,PIT,RB,2022,receiving,2026-07-03T11:41:35.354918,17.0,41.0,53.0,0.0,13.5,1.0,1.0,207.0,16.0,229.0,3.0,5.6,19.0
Wan'Dale Robinson,4569587,NYG,WR,2022,receiving,2026-07-03T11:41:35.354918,6.0,23.0,31.0,0.0,37.8,0.0,0.0,126.0,13.0,227.0,1.0,9.9,19.0
Melvin Gordon III,2576434,DEN,RB,2022,receiving,2026-07-03T11:41:35.354918,10.0,25.0,32.0,3.0,22.3,1.0,0.0,206.0,11.0,223.0,0.0,8.9,24.0
Breece Hall,4427366,NYJ,RB,2022,receiving,2026-07-03T11:41:35.354918,7.0,19.0,31.0,2.0,31.1,1.0,1.0,171.0,8.0,218.0,1.0,11.5,79.0
Brock Wright,4242392,DET,TE,2022,receiving,2026-07-03T11:41:35.354918,17.0,18.0,24.0,3.0,12.7,0.0,0.0,165.0,13.0,216.0,4.0,12.0,51.0
Jaylen Warren,4569987,PIT,RB,2022,receiving,2026-07-03T11:41:35.354918,16.0,28.0,33.0,1.0,13.4,0.0,0.0,225.0,14.0,214.0,0.0,7.6,26.0
David Bell,4570409,CLE,WR,2022,receiving,2026-07-03T11:41:35.354918,16.0,24.0,35.0,1.0,13.4,0.0,0.0,75.0,7.0,214.0,0.0,8.9,20.0
Ameer Abdullah,2576336,LV,RB,2022,receiving,2026-07-03T11:41:35.354918,17.0,25.0,32.0,1.0,12.4,0.0,0.0,195.0,8.0,211.0,1.0,8.4,23.0
Kareem Hunt,3059915,CLE,RB,2022,receiving,2026-07-03T11:41:35.354918,17.0,35.0,44.0,1.0,12.4,0.0,0.0,243.0,11.0,210.0,1.0,6.0,24.0
Deon Jackson,4240455,IND,RB,2022,receiving,2026-07-03T11:41:35.354918,16.0,30.0,34.0,4.0,13.1,0.0,0.0,228.0,10.0,209.0,1.0,7.0,27.0
Adam Trautman,3911853,NO,TE,2022,receiving,2026-07-03T11:41:35.354918,15.0,18.0,22.0,2.0,13.8,0.0,0.0,123.0,9.0,207.0,1.0,11.5,22.0
Ashton Dulin,4061956,IND,WR,2022,receiving,2026-07-03T11:41:35.354918,12.0,15.0,22.0,2.0,17.3,0.0,0.0,35.0,12.0,207.0,1.0,13.8,39.0
AJ Dillon,4239934,GB,RB,2022,receiving,2026-07-03T11:41:35.354918,17.0,28.0,43.0,0.0,12.1,1.0,0.0,197.0,9.0,206.0,0.0,7.4,17.0
Rex Burkhead,15971,HOU,RB,2022,receiving,2026-07-03T11:41:35.354918,16.0,37.0,51.0,0.0,12.8,0.0,0.0,204.0,8.0,204.0,1.0,5.5,17.0
Amari Rodgers,4239992,HOU/GB,WR,2022,receiving,2026-07-03T11:41:35.354918,16.0,16.0,25.0,3.0,12.8,2.0,0.0,68.0,12.0,204.0,1.0,12.8,37.0
Raheem Mostert,2576414,MIA,RB,2022,receiving,2026-07-03T11:41:35.354918,16.0,31.0,42.0,2.0,12.6,0.0,0.0,179.0,11.0,202.0,2.0,6.5,25.0
KhaDarel Hodge,3047876,ATL,WR,2022,receiving,2026-07-03T11:41:35.354918,17.0,13.0,20.0,2.0,11.9,0.0,0.0,61.0,7.0,202.0,1.0,15.5,39.0
Kyle Juszczyk,16002,SF,FB,2022,receiving,2026-07-03T11:41:35.354918,16.0,19.0,23.0,3.0,12.5,0.0,0.0,149.0,9.0,200.0,1.0,10.5,35.0
Ian Thomas,4045305,CAR,TE,2022,receiving,2026-07-03T11:41:35.354918,17.0,21.0,30.0,1.0,11.6,0.0,0.0,182.0,8.0,197.0,0.0,9.4,50.0
Eno Benjamin,4242873,ARI/HOU/NO,RB,2022,receiving,2026-07-03T11:41:35.354918,15.0,25.0,34.0,1.0,12.9,0.0,0.0,234.0,10.0,193.0,0.0,7.7,22.0
Mo Alie-Cox,2998565,IND,TE,2022,receiving,2026-07-03T11:41:35.354918,17.0,19.0,28.0,1.0,11.1,1.0,1.0,99.0,9.0,189.0,3.0,9.9,34.0
Jamal Agnew,3061612,JAX,WR,2022,receiving,2026-07-03T11:41:35.354918,15.0,23.0,30.0,1.0,12.5,0.0,0.0,121.0,9.0,187.0,3.0,8.1,24.0
Denzel Mims,4035403,NYJ,WR,2022,receiving,2026-07-03T11:41:35.354918,10.0,11.0,25.0,2.0,18.6,0.0,0.0,75.0,7.0,186.0,0.0,16.9,63.0
Jeff Wilson Jr.,3122976,SF/MIA,RB,2022,receiving,2026-07-03T11:41:35.354918,16.0,22.0,37.0,0.0,11.6,1.0,1.0,136.0,7.0,185.0,1.0,8.4,16.0
Scotty Miller,3914397,TB,WR,2022,receiving,2026-07-03T11:41:35.354918,15.0,23.0,40.0,2.0,12.3,0.0,0.0,33.0,8.0,185.0,0.0,8.0,23.0
Irv Smith Jr.,4040980,MIN,TE,2022,receiving,2026-07-03T11:41:35.354918,8.0,25.0,36.0,0.0,22.8,1.0,0.0,91.0,9.0,182.0,2.0,7.3,17.0
James Cook III,4379399,BUF,RB,2022,receiving,2026-07-03T11:41:35.354918,16.0,21.0,32.0,1.0,11.3,0.0,0.0,132.0,5.0,180.0,1.0,8.6,41.0
Jalen Nailor,4382466,MIN,WR,2022,receiving,2026-07-03T11:41:35.354918,15.0,9.0,13.0,3.0,11.9,0.0,0.0,67.0,7.0,179.0,1.0,19.9,47.0
Dontrell Hilliard,3126246,TEN,RB,2022,receiving,2026-07-03T11:41:35.354918,12.0,21.0,26.0,3.0,14.8,0.0,0.0,151.0,8.0,177.0,4.0,8.4,31.0
Cameron Brate,17453,TB,TE,2022,receiving,2026-07-03T11:41:35.354918,11.0,20.0,38.0,1.0,15.8,0.0,0.0,61.0,8.0,174.0,0.0,8.7,21.0
Jake Ferguson,4242355,DAL,TE,2022,receiving,2026-07-03T11:41:35.354918,16.0,19.0,22.0,3.0,10.9,0.0,0.0,124.0,8.0,174.0,2.0,9.2,30.0
Tommy Tremble,4372780,CAR,TE,2022,receiving,2026-07-03T11:41:35.354918,17.0,19.0,32.0,1.0,10.2,0.0,0.0,62.0,9.0,174.0,3.0,9.2,29.0
J.D. McKissic,2572861,WSH,RB,2022,receiving,2026-07-03T11:41:35.354918,8.0,27.0,40.0,0.0,21.6,0.0,0.0,152.0,7.0,173.0,0.0,6.4,14.0
Michael Thomas,2976316,NO,WR,2022,receiving,2026-07-03T11:41:35.354918,3.0,16.0,22.0,2.0,57.0,0.0,0.0,21.0,13.0,171.0,3.0,10.7,21.0
Kadarius Toney,4240600,KC/NYG,WR,2022,receiving,2026-07-03T11:41:35.354918,9.0,16.0,20.0,4.0,19.0,0.0,0.0,108.0,8.0,171.0,2.0,10.7,38.0
Chuba Hubbard,4241416,CAR,RB,2022,receiving,2026-07-03T11:41:35.354918,15.0,14.0,17.0,2.0,11.4,1.0,0.0,166.0,6.0,171.0,0.0,12.2,45.0
Kenny Gainwell,4371733,PHI,RB,2022,receiving,2026-07-03T11:41:35.354918,17.0,23.0,29.0,1.0,9.9,0.0,0.0,141.0,7.0,169.0,0.0,7.3,20.0
KJ Hamler,4240380,DEN,WR,2022,receiving,2026-07-03T11:41:35.354918,7.0,7.0,14.0,3.0,23.6,0.0,0.0,23.0,3.0,165.0,0.0,23.6,55.0
Dameon Pierce,4360238,HOU,RB,2022,receiving,2026-07-03T11:41:35.354918,13.0,30.0,39.0,0.0,12.7,0.0,0.0,197.0,7.0,165.0,1.0,5.5,16.0
Kenneth Walker III,4567048,SEA,RB,2022,receiving,2026-07-03T11:41:35.354918,15.0,27.0,35.0,2.0,11.0,0.0,0.0,221.0,6.0,165.0,0.0,6.1,33.0
Khalil Shakir,4373678,BUF,WR,2022,receiving,2026-07-03T11:41:35.354918,14.0,10.0,20.0,4.0,11.5,0.0,0.0,83.0,7.0,161.0,1.0,16.1,31.0
Marquez Callaway,4035170,NO,WR,2022,receiving,2026-07-03T11:41:35.354918,14.0,16.0,32.0,2.0,11.3,0.0,0.0,35.0,11.0,158.0,1.0,9.9,33.0
Chase Edmonds,3119195,MIA/DEN,RB,2022,receiving,2026-07-03T11:41:35.354918,13.0,16.0,24.0,1.0,12.1,0.0,0.0,113.0,7.0,157.0,1.0,9.8,27.0
Travis Homer,4037457,SEA,RB,2022,receiving,2026-07-03T11:41:35.354918,10.0,16.0,18.0,3.0,15.7,1.0,1.0,122.0,7.0,157.0,1.0,9.8,27.0
Brandon Powell,3115255,LAR,WR,2022,receiving,2026-07-03T11:41:35.354918,17.0,24.0,32.0,0.0,9.2,0.0,0.0,184.0,7.0,156.0,0.0,6.5,16.0
Sterling Shepard,2976592,NYG,WR,2022,receiving,2026-07-03T11:41:35.354918,3.0,13.0,24.0,1.0,51.3,0.0,0.0,55.0,4.0,154.0,1.0,11.8,65.0
DeSean Jackson,11283,BAL,WR,2022,receiving,2026-07-03T11:41:35.354918,7.0,9.0,17.0,2.0,21.9,0.0,0.0,23.0,5.0,153.0,0.0,17.0,62.0
Connor Heyward,4241961,PIT,FB,2022,receiving,2026-07-03T11:41:35.354918,17.0,12.0,17.0,2.0,8.9,0.0,0.0,62.0,6.0,151.0,1.0,12.6,45.0
Clyde Edwards-Helaire,4242214,KC,RB,2022,receiving,2026-07-03T11:41:35.354918,10.0,17.0,23.0,2.0,15.1,0.0,0.0,144.0,11.0,151.0,3.0,8.9,25.0
MyCole Pruitt,2508256,ATL,TE,2022,receiving,2026-07-03T11:41:35.354918,13.0,16.0,21.0,2.0,11.5,0.0,0.0,75.0,10.0,150.0,4.0,9.4,29.0
Zach Pascal,2978109,PHI,WR,2022,receiving,2026-07-03T11:41:35.354918,17.0,15.0,19.0,2.0,8.8,0.0,0.0,86.0,9.0,150.0,1.0,10.0,34.0
Josh Oliver,3921690,BAL,TE,2022,receiving,2026-07-03T11:41:35.354918,17.0,14.0,25.0,1.0,8.8,0.0,0.0,74.0,7.0,149.0,2.0,10.6,40.0
Eric Saubert,2975863,DEN,TE,2022,receiving,2026-07-03T11:41:35.354918,17.0,15.0,24.0,3.0,8.7,0.0,0.0,75.0,6.0,148.0,1.0,9.9,25.0
O.J. Howard,3043080,HOU,TE,2022,receiving,2026-07-03T11:41:35.354918,13.0,10.0,23.0,4.0,11.2,0.0,0.0,60.0,6.0,145.0,2.0,14.5,26.0
Braxton Berrios,3123075,NYJ,WR,2022,receiving,2026-07-03T11:41:35.354918,17.0,18.0,32.0,2.0,8.5,0.0,0.0,92.0,8.0,145.0,0.0,8.1,25.0
Jonathan Taylor,4242335,IND,RB,2022,receiving,2026-07-03T11:41:35.354918,11.0,28.0,40.0,0.0,13.0,0.0,0.0,204.0,4.0,143.0,0.0,5.1,19.0
Dyami Brown,4361577,WSH,WR,2022,receiving,2026-07-03T11:41:35.354918,15.0,5.0,14.0,2.0,9.5,0.0,0.0,31.0,5.0,143.0,2.0,28.6,75.0
Keelan Cole Sr.,3071572,LV,WR,2022,receiving,2026-07-03T11:41:35.354918,14.0,10.0,21.0,3.0,10.1,0.0,0.0,20.0,8.0,141.0,1.0,14.1,30.0
Tom Kennedy,3126997,DET,WR,2022,receiving,2026-07-03T11:41:35.354918,7.0,8.0,15.0,2.0,20.1,0.0,0.0,78.0,7.0,141.0,0.0,17.6,44.0
Johnny Mundt,3052096,MIN,TE,2022,receiving,2026-07-03T11:41:35.354918,17.0,19.0,21.0,0.0,8.2,0.0,0.0,117.0,9.0,140.0,1.0,7.4,17.0
Mitchell Wilcox,3923392,CIN,TE,2022,receiving,2026-07-03T11:41:35.354918,16.0,17.0,18.0,0.0,8.7,0.0,0.0,74.0,6.0,139.0,1.0,8.2,19.0
Tyler Allgeier,4373626,ATL,RB,2022,receiving,2026-07-03T11:41:35.354918,16.0,16.0,17.0,4.0,8.7,0.0,0.0,164.0,8.0,139.0,1.0,8.7,26.0
Cedrick Wilson Jr.,4036335,MIA,WR,2022,receiving,2026-07-03T11:41:35.354918,15.0,12.0,18.0,2.0,9.1,0.0,0.0,45.0,8.0,136.0,0.0,11.3,21.0
Byron Pringle,4036416,CHI,WR,2022,receiving,2026-07-03T11:41:35.354918,11.0,10.0,16.0,3.0,12.3,0.0,0.0,14.0,8.0,135.0,2.0,13.5,35.0
Dan Arnold,4212989,JAX,TE,2022,receiving,2026-07-03T11:41:35.354918,17.0,9.0,13.0,3.0,7.9,0.0,0.0,75.0,5.0,135.0,0.0,15.0,26.0
Jeff Smith,3929118,NYJ,WR,2022,receiving,2026-07-03T11:41:35.354918,11.0,8.0,11.0,2.0,12.2,0.0,0.0,37.0,5.0,134.0,0.0,16.8,50.0
Latavius Murray,15920,NO/DEN,RB,2022,receiving,2026-07-03T11:41:35.354918,13.0,27.0,35.0,0.0,10.2,0.0,0.0,188.0,4.0,132.0,0.0,4.9,15.0
Tanner Hudson,3050481,NYG,TE,2022,receiving,2026-07-03T11:41:35.354918,11.0,10.0,15.0,1.0,12.0,0.0,0.0,59.0,8.0,132.0,0.0,13.2,27.0
Zach Gentry,3929924,PIT,TE,2022,receiving,2026-07-03T11:41:35.354918,17.0,19.0,23.0,2.0,7.8,0.0,0.0,102.0,6.0,132.0,0.0,6.9,32.0
Donald Parham Jr.,3912092,LAC,TE,2022,receiving,2026-07-03T11:41:35.354918,6.0,10.0,12.0,2.0,21.7,0.0,0.0,42.0,5.0,130.0,1.0,13.0,24.0
Isiah Pacheco,4361529,KC,RB,2022,receiving,2026-07-03T11:41:35.354918,17.0,13.0,14.0,1.0,7.6,0.0,0.0,157.0,7.0,130.0,0.0,10.0,32.0
