player_name,espn_id,team,position,season,category,fetched_at,GP,BIG,YDS/G,FUM,LST,FD,RUSH_YDS,RUSH_TD,RUSH_AVG,CAR,RUSH_LNG
DeeJay Dallas,4240631,ARI,RB,2024,rushing,2026-07-03T11:27:59.992971,17.0,1.0,2.9,0.0,0.0,4.0,49.0,0.0,5.4,9.0,22.0
Tua Tagovailoa,4241479,MIA,QB,2024,rushing,2026-07-03T11:27:59.992971,11.0,0.0,4.5,3.0,0.0,5.0,49.0,0.0,2.9,17.0,13.0
Brian Thomas Jr.,4432773,JAX,WR,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,2.8,0.0,0.0,3.0,48.0,0.0,8.0,6.0,18.0
Clyde Edwards-Helaire,4242214,NO,RB,2024,rushing,2026-07-03T11:27:59.992971,2.0,0.0,23.0,0.0,0.0,2.0,46.0,0.0,3.5,13.0,12.0
Puka Nacua,4426515,LAR,WR,2024,rushing,2026-07-03T11:27:59.992971,11.0,0.0,4.2,0.0,0.0,2.0,46.0,1.0,4.2,11.0,9.0
Ashton Dulin,4061956,IND,WR,2024,rushing,2026-07-03T11:27:59.992971,15.0,0.0,3.0,0.0,0.0,2.0,45.0,0.0,9.0,5.0,12.0
Ricky Pearsall,4428209,SF,WR,2024,rushing,2026-07-03T11:27:59.992971,11.0,1.0,4.1,0.0,0.0,1.0,45.0,0.0,15.0,3.0,39.0
J.J. Taylor,4039607,HOU,RB,2024,rushing,2026-07-03T11:27:59.992971,5.0,0.0,8.8,0.0,0.0,1.0,44.0,0.0,4.4,10.0,9.0
Tre Tucker,4428718,LV,WR,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,2.6,0.0,0.0,3.0,44.0,1.0,4.9,9.0,11.0
Tank Dell,4366031,HOU,WR,2024,rushing,2026-07-03T11:27:59.992971,14.0,0.0,3.1,0.0,0.0,3.0,43.0,0.0,4.8,9.0,18.0
Jalen McMillan,4430834,TB,WR,2024,rushing,2026-07-03T11:27:59.992971,13.0,0.0,3.3,0.0,0.0,3.0,43.0,0.0,10.8,4.0,17.0
Marvin Mims Jr.,4686472,DEN,WR,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,2.5,0.0,0.0,3.0,42.0,0.0,3.2,13.0,17.0
Matthew Stafford,12483,LAR,QB,2024,rushing,2026-07-03T11:27:59.992971,16.0,0.0,2.6,2.0,0.0,10.0,41.0,0.0,1.4,30.0,15.0
Trey Lance,4383351,DAL,QB,2024,rushing,2026-07-03T11:27:59.992971,4.0,0.0,10.3,0.0,0.0,3.0,41.0,0.0,3.7,11.0,11.0
Derius Davis,4362477,LAC,WR,2024,rushing,2026-07-03T11:27:59.992971,15.0,0.0,2.6,0.0,0.0,2.0,39.0,0.0,3.3,12.0,10.0
Hunter Luepke,4383396,DAL,RB,2024,rushing,2026-07-03T11:27:59.992971,16.0,0.0,2.4,0.0,0.0,6.0,38.0,0.0,3.2,12.0,10.0
Desmond Ridder,4239086,LV,QB,2024,rushing,2026-07-03T11:27:59.992971,6.0,0.0,6.0,1.0,0.0,2.0,36.0,0.0,4.0,9.0,11.0
Xavier Smith,4386544,LAR,WR,2024,rushing,2026-07-03T11:27:59.992971,15.0,1.0,2.4,0.0,0.0,1.0,36.0,0.0,9.0,4.0,24.0
Andy Dalton,14012,CAR,QB,2024,rushing,2026-07-03T11:27:59.992971,6.0,0.0,5.7,2.0,0.0,2.0,34.0,0.0,3.1,11.0,18.0
DJ Turner,4036211,LV,WR,2024,rushing,2026-07-03T11:27:59.992971,12.0,0.0,2.8,0.0,0.0,1.0,33.0,1.0,6.6,5.0,18.0
Terrell Jennings,4427600,NE,RB,2024,rushing,2026-07-03T11:27:59.992971,3.0,0.0,11.0,0.0,0.0,0.0,33.0,0.0,2.5,13.0,7.0
Tommy DeVito,4240391,NYG,QB,2024,rushing,2026-07-03T11:27:59.992971,3.0,0.0,10.7,0.0,0.0,1.0,32.0,0.0,4.0,8.0,17.0
Ja'Marr Chase,4362628,CIN,WR,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,1.9,0.0,0.0,2.0,32.0,0.0,10.7,3.0,14.0
Jase McClellan,4429001,ATL,RB,2024,rushing,2026-07-03T11:27:59.992971,2.0,0.0,16.0,0.0,0.0,2.0,32.0,0.0,2.5,13.0,8.0
Greg Dortch,4037235,ARI,WR,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,1.8,1.0,0.0,1.0,31.0,0.0,6.2,5.0,8.0
Eric Gray,4570561,NYG,RB,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,1.8,1.0,1.0,1.0,31.0,0.0,2.2,14.0,6.0
Rasheen Ali,4690013,BAL,RB,2024,rushing,2026-07-03T11:27:59.992971,6.0,0.0,5.2,0.0,0.0,2.0,31.0,0.0,3.1,10.0,9.0
Aidan O'Connell,4260394,LV,QB,2024,rushing,2026-07-03T11:27:59.992971,9.0,0.0,3.3,2.0,2.0,10.0,30.0,1.0,1.4,21.0,13.0
Keaton Mitchell,4596334,BAL,RB,2024,rushing,2026-07-03T11:27:59.992971,5.0,0.0,6.0,0.0,0.0,2.0,30.0,0.0,2.0,15.0,7.0
Rashid Shaheed,4032473,NO,WR,2024,rushing,2026-07-03T11:27:59.992971,6.0,0.0,4.8,0.0,0.0,2.0,29.0,0.0,4.8,6.0,13.0
Joe Flacco,11252,IND,QB,2024,rushing,2026-07-03T11:27:59.992971,8.0,1.0,3.3,1.0,1.0,2.0,26.0,0.0,2.9,9.0,21.0
Kyle Juszczyk,16002,SF,FB,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,1.5,1.0,1.0,1.0,26.0,1.0,5.2,5.0,14.0
Dyami Brown,4361577,WSH,WR,2024,rushing,2026-07-03T11:27:59.992971,16.0,0.0,1.6,0.0,0.0,1.0,26.0,0.0,8.7,3.0,14.0
Jaxon Smith-Njigba,4430878,SEA,WR,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,1.5,0.0,0.0,1.0,26.0,0.0,5.2,5.0,8.0
Malachi Corley,4613104,NYJ,WR,2024,rushing,2026-07-03T11:27:59.992971,9.0,0.0,2.9,1.0,1.0,1.0,26.0,0.0,13.0,2.0,18.0
Malik Washington,4569603,MIA,WR,2024,rushing,2026-07-03T11:27:59.992971,14.0,0.0,1.8,0.0,0.0,1.0,25.0,1.0,5.0,5.0,18.0
Joshua Dobbs,3044720,SF,QB,2024,rushing,2026-07-03T11:27:59.992971,2.0,0.0,12.0,1.0,1.0,2.0,24.0,2.0,2.7,9.0,8.0
Jacob Kibodi,4240911,CLE,RB,2024,rushing,2026-07-03T11:27:59.992971,1.0,0.0,24.0,0.0,0.0,1.0,24.0,0.0,4.8,5.0,17.0
Xavier Legette,4430034,CAR,WR,2024,rushing,2026-07-03T11:27:59.992971,16.0,0.0,1.5,0.0,0.0,2.0,24.0,0.0,4.0,6.0,8.0
Jakobi Meyers,3916433,LV,WR,2024,rushing,2026-07-03T11:27:59.992971,15.0,1.0,1.5,0.0,0.0,1.0,23.0,0.0,11.5,2.0,20.0
Travis Homer,4037457,CHI,RB,2024,rushing,2026-07-03T11:27:59.992971,10.0,0.0,2.3,0.0,0.0,2.0,23.0,0.0,3.8,6.0,6.0
Christian Watson,4248528,GB,WR,2024,rushing,2026-07-03T11:27:59.992971,15.0,0.0,1.5,0.0,0.0,1.0,23.0,0.0,5.8,4.0,14.0
Jonathan Ward,4039274,PIT,RB,2024,rushing,2026-07-03T11:27:59.992971,4.0,0.0,5.5,0.0,0.0,1.0,22.0,0.0,4.4,5.0,7.0
Jake Haener,4243322,NO,QB,2024,rushing,2026-07-03T11:27:59.992971,8.0,0.0,2.8,0.0,0.0,0.0,22.0,0.0,2.0,11.0,9.0
Jermar Jefferson,4374033,DET,RB,2024,rushing,2026-07-03T11:27:59.992971,2.0,0.0,11.0,0.0,0.0,1.0,22.0,0.0,3.7,6.0,8.0
Jonathon Brooks,4678008,CAR,RB,2024,rushing,2026-07-03T11:27:59.992971,3.0,0.0,7.3,0.0,0.0,0.0,22.0,0.0,2.4,9.0,9.0
Ashtyn Davis,3858271,NYJ,S,2024,rushing,2026-07-03T11:27:59.992971,15.0,1.0,1.4,0.0,0.0,1.0,21.0,0.0,21.0,1.0,21.0
Taylor Heinicke,2565969,LAC,QB,2024,rushing,2026-07-03T11:27:59.992971,4.0,0.0,5.0,0.0,0.0,1.0,20.0,0.0,10.0,2.0,12.0
Dalvin Cook,3116593,DAL,RB,2024,rushing,2026-07-03T11:27:59.992971,2.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,2.5,8.0,4.0
Jordan Addison,4429205,MIN,WR,2024,rushing,2026-07-03T11:27:59.992971,15.0,0.0,1.3,0.0,0.0,1.0,20.0,1.0,6.7,3.0,9.0
Cooper Rush,2972515,DAL,QB,2024,rushing,2026-07-03T11:27:59.992971,12.0,0.0,1.5,7.0,2.0,5.0,18.0,0.0,0.7,26.0,9.0
Wan'Dale Robinson,4569587,NYG,WR,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,1.1,0.0,0.0,1.0,18.0,0.0,6.0,3.0,14.0
Darius Slayton,3916945,NYG,WR,2024,rushing,2026-07-03T11:27:59.992971,16.0,0.0,1.1,0.0,0.0,1.0,17.0,0.0,8.5,2.0,11.0
Alec Ingold,3917668,MIA,FB,2024,rushing,2026-07-03T11:27:59.992971,15.0,0.0,1.1,2.0,1.0,6.0,17.0,1.0,1.7,10.0,6.0
Aaron Shampklin,4248068,PIT,RB,2024,rushing,2026-07-03T11:27:59.992971,3.0,0.0,5.7,0.0,0.0,1.0,17.0,0.0,2.8,6.0,5.0
Chig Okonkwo,4360635,TEN,TE,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,17.0,1.0,17.0
Joe Milton III,4360698,NE,QB,2024,rushing,2026-07-03T11:27:59.992971,1.0,0.0,16.0,1.0,1.0,4.0,16.0,1.0,1.6,10.0,9.0
DeMario Douglas,4427095,NE,WR,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,0.9,0.0,0.0,0.0,16.0,0.0,5.3,3.0,9.0
Kenny Pickett,4240703,PHI,QB,2024,rushing,2026-07-03T11:27:59.992971,5.0,0.0,3.0,0.0,0.0,3.0,15.0,1.0,1.7,9.0,8.0
MarShawn Lloyd,4429023,GB,RB,2024,rushing,2026-07-03T11:27:59.992971,1.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,2.5,6.0,5.0
Rome Odunze,4431299,CHI,WR,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,0.9,0.0,0.0,1.0,15.0,0.0,5.0,3.0,8.0
Curtis Samuel,3121427,BUF,WR,2024,rushing,2026-07-03T11:27:59.992971,14.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,2.8,5.0,7.0
Sione Vaki,4912274,DET,RB,2024,rushing,2026-07-03T11:27:59.992971,16.0,0.0,0.9,0.0,0.0,0.0,14.0,0.0,2.3,6.0,7.0
Tyrod Taylor,14163,NYJ,QB,2024,rushing,2026-07-03T11:27:59.992971,2.0,0.0,6.5,1.0,0.0,0.0,13.0,0.0,4.3,3.0,7.0
Jahan Dotson,4361409,PHI,WR,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,0.8,0.0,0.0,1.0,13.0,0.0,13.0,1.0,13.0
Brock Bowers,4432665,LV,TE,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,0.8,0.0,0.0,2.0,13.0,0.0,2.6,5.0,12.0
Jaylen Waddle,4372016,MIA,WR,2024,rushing,2026-07-03T11:27:59.992971,15.0,0.0,0.8,0.0,0.0,1.0,12.0,0.0,3.0,4.0,6.0
Jordan Whittington,4569382,LAR,WR,2024,rushing,2026-07-03T11:27:59.992971,15.0,0.0,0.8,0.0,0.0,2.0,12.0,0.0,6.0,2.0,7.0
Josh Downs,4688813,IND,WR,2024,rushing,2026-07-03T11:27:59.992971,14.0,0.0,0.9,0.0,0.0,1.0,12.0,0.0,12.0,1.0,13.0
Chris Collier,4698191,BAL/LV,RB,2024,rushing,2026-07-03T11:27:59.992971,8.0,0.0,1.5,0.0,0.0,0.0,12.0,0.0,2.4,5.0,4.0
Velus Jones Jr.,4035693,CHI/CAR,WR,2024,rushing,2026-07-03T11:27:59.992971,3.0,0.0,3.7,0.0,0.0,1.0,11.0,0.0,3.7,3.0,6.0
Davis Mills,4242546,HOU,QB,2024,rushing,2026-07-03T11:27:59.992971,4.0,0.0,2.8,0.0,0.0,1.0,11.0,0.0,3.7,3.0,9.0
Michael Penix Jr.,4360423,ATL,QB,2024,rushing,2026-07-03T11:27:59.992971,5.0,0.0,2.2,0.0,0.0,1.0,11.0,1.0,1.6,7.0,5.0
Matthew Hayball,4571597,NO,P,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,0.6,0.0,0.0,1.0,11.0,0.0,11.0,1.0,11.0
Tyreik McAllister,4589248,LV,WR,2024,rushing,2026-07-03T11:27:59.992971,3.0,0.0,3.7,0.0,0.0,1.0,11.0,0.0,5.5,2.0,10.0
Kameron Johnson,5097554,TB,WR,2024,rushing,2026-07-03T11:27:59.992971,5.0,0.0,2.2,0.0,0.0,1.0,11.0,0.0,5.5,2.0,11.0
Cooper Kupp,2977187,LAR,WR,2024,rushing,2026-07-03T11:27:59.992971,12.0,0.0,0.8,0.0,0.0,1.0,10.0,0.0,5.0,2.0,9.0
C.J. Ham,4012556,MIN,FB,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,0.6,0.0,0.0,1.0,10.0,1.0,5.0,2.0,8.0
Blake Watson,4361604,DEN,RB,2024,rushing,2026-07-03T11:27:59.992971,2.0,0.0,5.0,0.0,0.0,2.0,10.0,0.0,2.5,4.0,7.0
Dane Belton,4426686,NYG,S,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,0.6,0.0,0.0,1.0,10.0,0.0,10.0,1.0,10.0
George Holani,4429835,SEA,RB,2024,rushing,2026-07-03T11:27:59.992971,5.0,0.0,2.0,0.0,0.0,1.0,10.0,0.0,3.3,3.0,8.0
Tim Boyle,3045169,MIA/NYG,QB,2024,rushing,2026-07-03T11:27:59.992971,3.0,0.0,3.0,0.0,0.0,1.0,9.0,0.0,3.0,3.0,6.0
Kevin Austin Jr.,4372758,NO,WR,2024,rushing,2026-07-03T11:27:59.992971,8.0,0.0,1.1,0.0,0.0,0.0,9.0,0.0,9.0,1.0,9.0
Keon Coleman,4635008,BUF,WR,2024,rushing,2026-07-03T11:27:59.992971,13.0,0.0,0.7,0.0,0.0,0.0,9.0,0.0,9.0,1.0,9.0
Michael Burton,2515270,DEN,FB,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,0.5,0.0,0.0,3.0,8.0,1.0,1.1,7.0,3.0
Stefon Diggs,2976212,HOU,WR,2024,rushing,2026-07-03T11:27:59.992971,8.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,2.7,3.0,6.0
Olamide Zaccheaus,3917914,WSH,WR,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,0.5,0.0,0.0,1.0,8.0,0.0,8.0,1.0,8.0
Troy Franklin,4431280,DEN,WR,2024,rushing,2026-07-03T11:27:59.992971,16.0,0.0,0.5,0.0,0.0,0.0,8.0,0.0,4.0,2.0,5.0
Reggie Gilliam,4039505,BUF,FB,2024,rushing,2026-07-03T11:27:59.992971,15.0,0.0,0.5,0.0,0.0,1.0,7.0,0.0,2.3,3.0,4.0
Michael Wilson,4360761,ARI,WR,2024,rushing,2026-07-03T11:27:59.992971,16.0,0.0,0.4,0.0,0.0,0.0,7.0,0.0,7.0,1.0,7.0
Tutu Atwell,4360797,LAR,WR,2024,rushing,2026-07-03T11:27:59.992971,17.0,0.0,0.4,0.0,0.0,0.0,7.0,0.0,3.5,2.0,7.0
