player_name,espn_id,team,position,season,category,fetched_at,GP,REC,TGTS,BIG,YDS/G,FUM,LST,YAC,FD,REC_YDS,REC_TD,REC_AVG,REC_LNG
Cedric Tillman,4369863,CLE,WR,2024,receiving,2026-07-03T11:28:11.795543,11.0,29.0,49.0,6.0,30.8,1.0,1.0,104.0,15.0,339.0,3.0,11.7,38.0
Sterling Shepard,2976592,TB,WR,2024,receiving,2026-07-03T11:28:11.795543,14.0,32.0,51.0,4.0,23.9,0.0,0.0,99.0,16.0,334.0,1.0,10.4,30.0
Theo Johnson,4429148,NYG,TE,2024,receiving,2026-07-03T11:28:11.795543,12.0,29.0,43.0,4.0,27.6,0.0,0.0,149.0,16.0,331.0,1.0,11.4,35.0
Samaje Perine,3116389,KC,RB,2024,receiving,2026-07-03T11:28:11.795543,17.0,28.0,35.0,5.0,18.9,0.0,0.0,313.0,16.0,322.0,1.0,11.5,36.0
Adonai Mitchell,4597500,IND,WR,2024,receiving,2026-07-03T11:28:11.795543,17.0,23.0,55.0,4.0,18.4,1.0,0.0,101.0,16.0,312.0,0.0,13.6,36.0
Dawson Knox,3930086,BUF,TE,2024,receiving,2026-07-03T11:28:11.795543,16.0,22.0,33.0,7.0,19.4,0.0,0.0,94.0,12.0,311.0,1.0,14.1,39.0
Jaylen Warren,4569987,PIT,RB,2024,receiving,2026-07-03T11:28:11.795543,15.0,38.0,47.0,3.0,20.7,1.0,0.0,315.0,16.0,310.0,0.0,8.2,29.0
Joe Mixon,3116385,HOU,RB,2024,receiving,2026-07-03T11:28:11.795543,14.0,36.0,52.0,4.0,22.1,0.0,0.0,360.0,12.0,309.0,1.0,8.6,37.0
Dyami Brown,4361577,WSH,WR,2024,receiving,2026-07-03T11:28:11.795543,16.0,30.0,40.0,5.0,19.3,1.0,1.0,218.0,13.0,308.0,1.0,10.3,51.0
Kendrick Bourne,3045523,NE,WR,2024,receiving,2026-07-03T11:28:11.795543,12.0,28.0,38.0,2.0,25.4,0.0,0.0,93.0,13.0,305.0,1.0,10.9,37.0
Kenneth Walker III,4567048,SEA,RB,2024,receiving,2026-07-03T11:28:11.795543,12.0,46.0,53.0,1.0,24.9,0.0,0.0,363.0,19.0,299.0,1.0,6.5,21.0
Mike Williams,3045138,PIT/NYJ,WR,2024,receiving,2026-07-03T11:28:11.795543,18.0,21.0,34.0,6.0,16.6,0.0,0.0,35.0,14.0,298.0,1.0,14.2,32.0
Grant Calcaterra,4241374,PHI,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,24.0,30.0,6.0,17.5,0.0,0.0,126.0,15.0,298.0,1.0,12.4,34.0
Alexander Mattison,4048244,LV,RB,2024,receiving,2026-07-03T11:28:11.795543,14.0,36.0,48.0,3.0,21.0,0.0,0.0,314.0,13.0,294.0,1.0,8.2,31.0
Colby Parkinson,4242557,LAR,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,30.0,49.0,2.0,17.3,0.0,0.0,160.0,15.0,294.0,1.0,9.8,23.0
Lil'Jordan Humphrey,4039057,DEN,WR,2024,receiving,2026-07-03T11:28:11.795543,17.0,31.0,45.0,5.0,17.2,2.0,1.0,192.0,12.0,293.0,1.0,9.5,41.0
Jordan Whittington,4569382,LAR,WR,2024,receiving,2026-07-03T11:28:11.795543,15.0,22.0,28.0,4.0,19.5,0.0,0.0,203.0,14.0,293.0,0.0,13.3,50.0
Tyler Johnson,2310331,LAR,WR,2024,receiving,2026-07-03T11:28:11.795543,15.0,26.0,41.0,4.0,19.4,0.0,0.0,183.0,10.0,291.0,1.0,11.2,63.0
Justin Watson,3118892,KC,WR,2024,receiving,2026-07-03T11:28:11.795543,17.0,22.0,32.0,2.0,17.0,0.0,0.0,68.0,13.0,289.0,2.0,13.1,49.0
Rashee Rice,4428331,KC,WR,2024,receiving,2026-07-03T11:28:11.795543,4.0,24.0,29.0,3.0,72.0,0.0,0.0,186.0,15.0,288.0,2.0,12.0,44.0
Ty Johnson,3915411,BUF,RB,2024,receiving,2026-07-03T11:28:11.795543,17.0,18.0,25.0,5.0,16.7,0.0,0.0,170.0,14.0,284.0,3.0,15.8,41.0
Tyrone Tracy Jr.,4360516,NYG,RB,2024,receiving,2026-07-03T11:28:11.795543,17.0,38.0,53.0,0.0,16.7,2.0,0.0,281.0,13.0,284.0,1.0,7.5,19.0
Najee Harris,4241457,PIT,RB,2024,receiving,2026-07-03T11:28:11.795543,17.0,36.0,48.0,4.0,16.6,0.0,0.0,329.0,13.0,283.0,0.0,7.9,32.0
Saquon Barkley,3929630,PHI,RB,2024,receiving,2026-07-03T11:28:11.795543,16.0,33.0,43.0,4.0,17.4,0.0,0.0,245.0,12.0,278.0,2.0,8.4,43.0
Van Jefferson,3930066,PIT,WR,2024,receiving,2026-07-03T11:28:11.795543,17.0,24.0,40.0,4.0,16.2,0.0,0.0,78.0,12.0,276.0,2.0,11.5,43.0
Troy Franklin,4431280,DEN,WR,2024,receiving,2026-07-03T11:28:11.795543,16.0,28.0,53.0,5.0,16.4,0.0,0.0,163.0,11.0,263.0,2.0,9.4,30.0
Ameer Abdullah,2576336,LV,RB,2024,receiving,2026-07-03T11:28:11.795543,16.0,40.0,47.0,1.0,16.3,0.0,0.0,252.0,16.0,261.0,3.0,6.5,24.0
Brandin Cooks,16731,DAL,WR,2024,receiving,2026-07-03T11:28:11.795543,10.0,26.0,54.0,3.0,25.9,0.0,0.0,55.0,19.0,259.0,3.0,10.0,29.0
Josh Oliver,3921690,MIN,TE,2024,receiving,2026-07-03T11:28:11.795543,15.0,22.0,28.0,5.0,17.2,0.0,0.0,129.0,14.0,258.0,3.0,11.7,28.0
James Cook III,4379399,BUF,RB,2024,receiving,2026-07-03T11:28:11.795543,16.0,32.0,38.0,3.0,16.1,0.0,0.0,260.0,14.0,258.0,2.0,8.1,28.0
Travis Etienne Jr.,4239996,JAX,RB,2024,receiving,2026-07-03T11:28:11.795543,15.0,39.0,52.0,2.0,16.9,0.0,0.0,296.0,13.0,254.0,0.0,6.5,26.0
John Metchie III,4567096,HOU,WR,2024,receiving,2026-07-03T11:28:11.795543,13.0,24.0,37.0,3.0,19.5,1.0,0.0,69.0,11.0,254.0,1.0,10.6,28.0
Curtis Samuel,3121427,BUF,WR,2024,receiving,2026-07-03T11:28:11.795543,14.0,31.0,46.0,2.0,18.1,0.0,0.0,160.0,9.0,253.0,1.0,8.2,38.0
Rico Dowdle,4038815,DAL,RB,2024,receiving,2026-07-03T11:28:11.795543,16.0,39.0,49.0,1.0,15.6,0.0,0.0,272.0,13.0,249.0,3.0,6.4,22.0
Josh Whyle,4360086,TEN,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,28.0,37.0,3.0,14.6,0.0,0.0,143.0,14.0,248.0,1.0,8.9,33.0
AJ Barner,4576297,SEA,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,30.0,38.0,1.0,14.4,0.0,0.0,164.0,18.0,245.0,4.0,8.2,20.0
Luke Schoonmaker,4372096,DAL,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,27.0,36.0,3.0,14.2,0.0,0.0,97.0,11.0,241.0,1.0,8.9,24.0
Gabe Davis,4243537,JAX,WR,2024,receiving,2026-07-03T11:28:11.795543,10.0,20.0,42.0,6.0,23.9,1.0,1.0,39.0,13.0,239.0,2.0,11.9,22.0
Tony Pollard,3916148,TEN,RB,2024,receiving,2026-07-03T11:28:11.795543,16.0,41.0,57.0,2.0,14.9,0.0,0.0,221.0,9.0,238.0,0.0,5.8,30.0
Tommy Tremble,4372780,CAR,TE,2024,receiving,2026-07-03T11:28:11.795543,12.0,23.0,32.0,2.0,19.5,1.0,1.0,125.0,12.0,234.0,2.0,10.2,38.0
Nelson Agholor,2971618,BAL,WR,2024,receiving,2026-07-03T11:28:11.795543,14.0,14.0,29.0,5.0,16.5,0.0,0.0,85.0,10.0,231.0,2.0,16.5,56.0
JuJu Smith-Schuster,3120348,KC,WR,2024,receiving,2026-07-03T11:28:11.795543,14.0,18.0,26.0,3.0,16.5,0.0,0.0,155.0,11.0,231.0,2.0,12.8,50.0
Jerome Ford,4372019,CLE,RB,2024,receiving,2026-07-03T11:28:11.795543,14.0,37.0,43.0,3.0,16.1,0.0,0.0,294.0,10.0,225.0,0.0,6.1,26.0
Tyjae Spears,4428557,TEN,RB,2024,receiving,2026-07-03T11:28:11.795543,12.0,30.0,35.0,2.0,18.7,0.0,0.0,255.0,9.0,224.0,1.0,7.5,43.0
Malik Washington,4569603,MIA,WR,2024,receiving,2026-07-03T11:28:11.795543,14.0,26.0,36.0,2.0,15.9,0.0,0.0,123.0,13.0,223.0,0.0,8.6,20.0
Jahan Dotson,4361409,PHI,WR,2024,receiving,2026-07-03T11:28:11.795543,17.0,19.0,33.0,2.0,12.7,0.0,0.0,72.0,12.0,216.0,0.0,11.4,36.0
Kalif Raymond,2973405,DET,WR,2024,receiving,2026-07-03T11:28:11.795543,12.0,17.0,22.0,3.0,17.9,0.0,0.0,137.0,10.0,215.0,2.0,12.6,38.0
Cedrick Wilson Jr.,4036335,NO,WR,2024,receiving,2026-07-03T11:28:11.795543,15.0,20.0,27.0,1.0,14.1,0.0,0.0,89.0,8.0,211.0,1.0,10.6,25.0
Stone Smartt,4250764,LAC,TE,2024,receiving,2026-07-03T11:28:11.795543,15.0,16.0,19.0,4.0,13.9,1.0,1.0,66.0,11.0,208.0,0.0,13.0,31.0
Antonio Gibson,4360294,NE,RB,2024,receiving,2026-07-03T11:28:11.795543,17.0,23.0,29.0,2.0,12.1,0.0,0.0,213.0,11.0,206.0,0.0,9.0,50.0
Robert Woods,15880,HOU,WR,2024,receiving,2026-07-03T11:28:11.795543,15.0,20.0,30.0,2.0,13.5,3.0,1.0,73.0,12.0,203.0,0.0,10.1,32.0
Kyle Juszczyk,16002,SF,FB,2024,receiving,2026-07-03T11:28:11.795543,17.0,19.0,31.0,3.0,11.8,0.0,0.0,93.0,8.0,200.0,2.0,10.5,36.0
Darnell Washington,4430802,PIT,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,19.0,25.0,3.0,11.8,0.0,0.0,126.0,9.0,200.0,1.0,10.5,29.0
Dare Ogunbowale,2983509,HOU,RB,2024,receiving,2026-07-03T11:28:11.795543,17.0,19.0,28.0,2.0,11.6,0.0,0.0,168.0,8.0,198.0,1.0,10.4,31.0
Josh Reynolds,3115306,DEN/JAX,WR,2024,receiving,2026-07-03T11:28:11.795543,9.0,13.0,24.0,4.0,21.6,0.0,0.0,35.0,8.0,194.0,1.0,14.9,49.0
Derrick Henry,3043078,BAL,RB,2024,receiving,2026-07-03T11:28:11.795543,17.0,19.0,22.0,2.0,11.4,0.0,0.0,216.0,11.0,193.0,2.0,10.2,27.0
Tylan Wallace,4241424,BAL,WR,2024,receiving,2026-07-03T11:28:11.795543,17.0,11.0,12.0,2.0,11.4,0.0,0.0,122.0,5.0,193.0,1.0,17.5,84.0
Ray Davis,4429501,BUF,RB,2024,receiving,2026-07-03T11:28:11.795543,17.0,17.0,19.0,2.0,11.1,0.0,0.0,164.0,8.0,189.0,3.0,11.1,63.0
Adam Trautman,3911853,DEN,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,13.0,22.0,2.0,11.1,0.0,0.0,98.0,8.0,188.0,2.0,14.5,37.0
Taysom Hill,2468609,NO,QB,2024,receiving,2026-07-03T11:28:11.795543,8.0,23.0,31.0,2.0,23.4,1.0,1.0,137.0,8.0,187.0,0.0,8.1,34.0
Zack Moss,4035676,CIN,RB,2024,receiving,2026-07-03T11:28:11.795543,8.0,23.0,27.0,1.0,23.4,0.0,0.0,194.0,11.0,187.0,1.0,8.1,21.0
Kylen Granson,4039160,IND,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,14.0,31.0,3.0,10.7,0.0,0.0,109.0,8.0,182.0,0.0,13.0,40.0
Kyren Williams,4430737,LAR,RB,2024,receiving,2026-07-03T11:28:11.795543,16.0,34.0,40.0,1.0,11.4,0.0,0.0,195.0,6.0,182.0,2.0,5.4,26.0
Jalen Brooks,4692835,DAL,WR,2024,receiving,2026-07-03T11:28:11.795543,14.0,12.0,30.0,2.0,12.6,0.0,0.0,37.0,8.0,177.0,1.0,14.8,41.0
Kareem Hunt,3059915,KC,RB,2024,receiving,2026-07-03T11:28:11.795543,13.0,23.0,32.0,1.0,13.5,0.0,0.0,216.0,10.0,176.0,0.0,7.7,26.0
Trey Palmer,4426407,TB,WR,2024,receiving,2026-07-03T11:28:11.795543,15.0,12.0,22.0,2.0,11.5,0.0,0.0,42.0,7.0,172.0,1.0,14.3,27.0
Elijah Higgins,4426844,ARI,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,20.0,24.0,1.0,10.1,0.0,0.0,90.0,10.0,172.0,2.0,8.6,23.0
Chuba Hubbard,4241416,CAR,RB,2024,receiving,2026-07-03T11:28:11.795543,15.0,43.0,54.0,1.0,11.4,3.0,2.0,245.0,10.0,171.0,1.0,4.0,20.0
Luke McCaffrey,4426948,WSH,WR,2024,receiving,2026-07-03T11:28:11.795543,17.0,18.0,24.0,2.0,9.9,0.0,0.0,97.0,8.0,168.0,0.0,9.3,30.0
Rhamondre Stevenson,4569173,NE,RB,2024,receiving,2026-07-03T11:28:11.795543,15.0,33.0,41.0,0.0,11.2,1.0,0.0,237.0,8.0,168.0,1.0,5.1,16.0
Jonathan Mingo,4426485,DAL/CAR,WR,2024,receiving,2026-07-03T11:28:11.795543,17.0,17.0,42.0,2.0,9.8,0.0,0.0,67.0,6.0,167.0,0.0,9.8,35.0
Raheem Mostert,2576414,MIA,RB,2024,receiving,2026-07-03T11:28:11.795543,13.0,19.0,23.0,1.0,12.4,0.0,0.0,146.0,10.0,161.0,0.0,8.5,25.0
Brian Robinson Jr.,4241474,WSH,RB,2024,receiving,2026-07-03T11:28:11.795543,14.0,20.0,25.0,1.0,11.4,0.0,0.0,179.0,4.0,159.0,0.0,7.9,32.0
DJ Turner,4036211,LV,WR,2024,receiving,2026-07-03T11:28:11.795543,12.0,16.0,29.0,2.0,13.2,0.0,0.0,83.0,9.0,158.0,1.0,9.9,30.0
Erick All Jr.,4427834,CIN,TE,2024,receiving,2026-07-03T11:28:11.795543,9.0,20.0,22.0,1.0,17.6,0.0,0.0,87.0,8.0,158.0,0.0,7.9,28.0
Michael Mayer,4429086,LV,TE,2024,receiving,2026-07-03T11:28:11.795543,11.0,21.0,32.0,1.0,14.2,0.0,0.0,61.0,8.0,156.0,0.0,7.4,29.0
Tanner Hudson,3050481,CIN,TE,2024,receiving,2026-07-03T11:28:11.795543,11.0,19.0,23.0,0.0,14.0,1.0,1.0,97.0,9.0,154.0,1.0,8.1,19.0
J.K. Dobbins,4241985,LAC,RB,2024,receiving,2026-07-03T11:28:11.795543,13.0,32.0,38.0,0.0,11.8,0.0,0.0,204.0,6.0,153.0,0.0,4.8,15.0
Lucas Krull,4360231,DEN,TE,2024,receiving,2026-07-03T11:28:11.795543,13.0,19.0,23.0,1.0,11.7,0.0,0.0,67.0,7.0,152.0,0.0,8.0,23.0
Isaac Guerendo,4372561,SF,RB,2024,receiving,2026-07-03T11:28:11.795543,16.0,15.0,16.0,3.0,9.5,1.0,0.0,107.0,7.0,152.0,0.0,10.1,40.0
Kevin Austin Jr.,4372758,NO,WR,2024,receiving,2026-07-03T11:28:11.795543,8.0,11.0,22.0,2.0,18.9,1.0,0.0,37.0,10.0,151.0,0.0,13.7,23.0
Miles Sanders,4045163,CAR,RB,2024,receiving,2026-07-03T11:28:11.795543,11.0,24.0,30.0,2.0,13.5,1.0,0.0,150.0,5.0,148.0,1.0,6.2,33.0
Braelon Allen,4685247,NYJ,RB,2024,receiving,2026-07-03T11:28:11.795543,17.0,19.0,27.0,0.0,8.7,0.0,0.0,163.0,8.0,148.0,1.0,7.8,15.0
Mo Alie-Cox,2998565,IND,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,12.0,22.0,2.0,8.6,0.0,0.0,49.0,7.0,147.0,1.0,12.3,22.0
Christian McCaffrey,3117251,SF,RB,2024,receiving,2026-07-03T11:28:11.795543,4.0,15.0,19.0,2.0,36.5,1.0,1.0,98.0,6.0,146.0,0.0,9.7,30.0
Johnny Mundt,3052096,MIN,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,19.0,27.0,1.0,8.4,0.0,0.0,83.0,8.0,142.0,2.0,7.5,20.0
Jonathan Taylor,4242335,IND,RB,2024,receiving,2026-07-03T11:28:11.795543,14.0,18.0,31.0,1.0,9.7,1.0,0.0,150.0,7.0,136.0,1.0,7.6,25.0
Nick Vannett,2576399,TEN,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,17.0,20.0,1.0,7.9,0.0,0.0,110.0,7.0,135.0,3.0,7.9,24.0
Cade Stover,4426496,HOU,TE,2024,receiving,2026-07-03T11:28:11.795543,15.0,15.0,22.0,1.0,8.9,0.0,0.0,94.0,5.0,133.0,1.0,8.9,27.0
KhaDarel Hodge,3047876,ATL,WR,2024,receiving,2026-07-03T11:28:11.795543,17.0,7.0,12.0,3.0,7.7,0.0,0.0,89.0,6.0,131.0,1.0,18.7,45.0
Charlie Kolar,4241263,BAL,TE,2024,receiving,2026-07-03T11:28:11.795543,13.0,9.0,11.0,2.0,10.1,0.0,0.0,76.0,4.0,131.0,1.0,14.6,55.0
Ryan Miller,4369466,TB,WR,2024,receiving,2026-07-03T11:28:11.795543,11.0,12.0,20.0,2.0,11.6,0.0,0.0,55.0,7.0,128.0,2.0,10.7,39.0
Daniel Bellinger,4361516,NYG,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,14.0,17.0,0.0,7.4,0.0,0.0,53.0,8.0,125.0,0.0,8.9,17.0
Rakim Jarrett,4429006,TB,WR,2024,receiving,2026-07-03T11:28:11.795543,10.0,9.0,11.0,2.0,12.4,0.0,0.0,18.0,5.0,124.0,0.0,13.8,30.0
Dante Pettis,3127306,NO,WR,2024,receiving,2026-07-03T11:28:11.795543,8.0,12.0,28.0,1.0,15.0,0.0,0.0,36.0,8.0,120.0,1.0,10.0,20.0
Devin Singletary,4040761,NYG,RB,2024,receiving,2026-07-03T11:28:11.795543,15.0,21.0,24.0,1.0,7.9,0.0,0.0,178.0,4.0,119.0,0.0,5.7,23.0
Bub Means,4427985,NO,WR,2024,receiving,2026-07-03T11:28:11.795543,7.0,9.0,15.0,1.0,16.9,0.0,0.0,20.0,7.0,118.0,1.0,13.1,36.0
Xavier Hutchinson,4686422,HOU,WR,2024,receiving,2026-07-03T11:28:11.795543,16.0,12.0,26.0,0.0,7.3,0.0,0.0,37.0,6.0,117.0,0.0,9.8,19.0
Kenny Gainwell,4371733,PHI,RB,2024,receiving,2026-07-03T11:28:11.795543,17.0,16.0,22.0,0.0,6.8,0.0,0.0,114.0,5.0,116.0,0.0,7.3,16.0
Payne Durham,4372505,TB,TE,2024,receiving,2026-07-03T11:28:11.795543,16.0,11.0,14.0,2.0,7.2,1.0,0.0,24.0,5.0,115.0,2.0,10.5,31.0
Nate Adkins,4383440,DEN,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,14.0,15.0,0.0,6.8,0.0,0.0,76.0,6.0,115.0,3.0,8.2,16.0
Derius Davis,4362477,LAC,WR,2024,receiving,2026-07-03T11:28:11.795543,15.0,13.0,17.0,1.0,7.5,0.0,0.0,119.0,5.0,112.0,2.0,8.6,23.0
Hunter Luepke,4383396,DAL,RB,2024,receiving,2026-07-03T11:28:11.795543,16.0,12.0,16.0,1.0,6.9,0.0,0.0,84.0,5.0,111.0,0.0,9.3,24.0
Drew Sample,3127310,CIN,TE,2024,receiving,2026-07-03T11:28:11.795543,17.0,20.0,22.0,0.0,6.4,1.0,0.0,81.0,8.0,109.0,1.0,5.4,12.0
Sean Tucker,4430871,TB,RB,2024,receiving,2026-07-03T11:28:11.795543,17.0,9.0,12.0,1.0,6.4,0.0,0.0,105.0,6.0,109.0,1.0,12.1,36.0
