player_name,team,position,age,years,years_remaining,total_value,guaranteed,aav,signed_year,contract_type,is_active,source,fetched_at
C.J. Donaldson,Saints,RB,22.0,3,3,3.12,0.09,1.04,2026,,True,https://overthecap.com/position/running-back,2026-07-03T11:19:39.907712
Noah Whittington,Texans,RB,25.0,3,3,3.12,0.2675,1.04,2026,,True,https://overthecap.com/position/running-back,2026-07-03T11:19:39.907712
Dean Connors,Rams,RB,,3,3,3.12,0.02,1.04,2026,,True,https://overthecap.com/position/running-back,2026-07-03T11:19:39.907712
Damon Bankston,Giants,RB,23.0,3,3,3.115,0.115,1.038333,2026,,True,https://overthecap.com/position/running-back,2026-07-03T11:19:39.907712
Jaden Nixon,Packers,RB,24.0,3,3,3.115,0.015,1.038333,2026,,True,https://overthecap.com/position/running-back,2026-07-03T11:19:39.907712
Cash Jones,Falcons,RB,24.0,3,3,3.115,0.235,1.038333,2026,,True,https://overthecap.com/position/running-back,2026-07-03T11:19:39.907712
Davon Booth,Browns,RB,24.0,3,3,3.115,0.165,1.038333,2026,,True,https://overthecap.com/position/running-back,2026-07-03T11:19:39.907712
Kentrel Bullock,Bengals,RB,24.0,3,3,3.115,0.015,1.038333,2026,,True,https://overthecap.com/position/running-back,2026-07-03T11:19:39.907712
Joshua Pitsenberger,Texans,RB,,3,3,3.112,0.062,1.037333,2026,,True,https://overthecap.com/position/running-back,2026-07-03T11:19:39.907712
Elijah Tau-Tolliver,Ravens,RB,23.0,3,3,3.11,0.01,1.036667,2026,,True,https://overthecap.com/position/running-back,2026-07-03T11:19:39.907712
Greg Desrosiers Jr.,Chargers,RB,25.0,3,3,3.11,0.01,1.036667,2026,,True,https://overthecap.com/position/running-back,2026-07-03T11:19:39.907712
Dontae McMillan,Ravens,RB,25.0,3,3,3.1075,7500.0,1.035833,2026,,True,https://overthecap.com/position/running-back,2026-07-03T11:19:39.907712
Dominic Richardson,Cowboys,RB,25.0,3,3,3.105,0.05,1.035,2026,,True,https://overthecap.com/position/running-back,2026-07-03T11:19:39.907712
