player_name,team,position,age,years,years_remaining,total_value,guaranteed,aav,signed_year,contract_type,is_active,source,fetched_at
Adin Huntington,Browns,EDGE,24.0,3,2,2.985,0.18,0.995,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Danny Striggow,Jaguars,EDGE,24.0,3,2,2.985,0.254,0.995,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Johnny Walker Jr.,Broncos,EDGE,25.0,3,2,2.985,0.254,0.995,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Elijah Ponder,Patriots,EDGE,24.0,3,2,2.98,0.115,0.993333,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Elijah Williams,Vikings,EDGE,24.0,3,2,2.965,0.0,0.988333,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Ahmed Hassanein,Lions,EDGE,24.0,1,1,0.985,0.025,0.985,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
David Ebuka Agoha,Titans,EDGE,25.0,2,2,1.935,0.0,0.9675,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Adedayo Odeleye,Cowboys,EDGE,29.0,2,2,1.935,0.0,0.9675,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Seth Coleman,Dolphins,EDGE,26.0,2,2,1.935,0.0,0.9675,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Braiden McGregor,Jets,EDGE,25.0,3,1,2.85,0.22,0.95,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Ethan Downs,Chiefs,EDGE,24.0,2,1,1.845,0.0,0.9225,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Jahfari Harvey,Raiders,EDGE,25.0,2,1,1.845,0.0,0.9225,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Truman Jones,Titans,EDGE,26.0,2,1,1.845,0.0,0.9225,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Jalan Gaines,Seahawks,EDGE,25.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Mapalo Mwansa,Panthers,EDGE,22.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Elliott Brown,Cardinals,EDGE,28.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Garmon Randolph,Chargers,EDGE,26.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Kaimon Rucker,Ravens,EDGE,24.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Antwaun Powell-Ryland,Bengals,EDGE,24.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Julius Welschof,Steelers,EDGE,29.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Trace Ford,Giants,EDGE,25.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Jeremiah Martin,Bears,EDGE,26.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
