player_name,team,position,age,years,years_remaining,total_value,guaranteed,aav,signed_year,contract_type,is_active,source,fetched_at
Tyler Guyton,Cowboys,OT,24.0,4,2,13.155806,13.155806,3.288952,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Blake Brandel,Vikings,OT,29.0,3,1,9.5,4.75,3.166667,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Jonah Savaiinaea,Dolphins,OT,22.0,4,3,11.322472,11.322472,2.830618,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Brett Toth,49ers,OT,30.0,1,1,2.5,2.215,2.5,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Aireontae Ersery,Texans,OT,24.0,4,3,9.211646,7.369317,2.302912,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Anthony Belton,Packers,OT,25.0,4,3,8.016826,5.848303,2.004207,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Stone Forsythe,Panthers,OT,29.0,1,1,2.0,1.05,2.0,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Markel Bell,Eagles,OT,,4,4,7.360984,1.813444,1.840246,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Patrick Paul,Dolphins,OT,25.0,4,2,6.911696,4.163624,1.727924,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Caleb Tiernan,Vikings,OT,23.0,4,4,6.6939,1.328292,1.673475,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Wyatt Milum,Jaguars,OT,24.0,4,3,6.277304,1.205312,1.569326,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Charles Grant,Raiders,OT,24.0,4,3,6.161184,1.12086,1.540296,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Brandon Coleman,Commanders,OT,26.0,4,2,6.058224,1.22598,1.514556,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Caedan Wallace,Patriots,OT,26.0,4,2,6.043304,1.215128,1.510826,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Kiran Amegadjie,Bears,OT,24.0,4,2,5.914322,1.121324,1.478581,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Matt Goncalves,Colts,OT,25.0,4,2,5.839038,1.066575,1.45976,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Luke Tenuta,Colts,OT,27.0,1,1,1.415,0.3,1.415,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Olisaemeka Udoh,Cardinals,OT,29.0,1,1,1.4025,0.35,1.4025,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Justin Skule,Buccaneers,OT,30.0,1,1,1.4025,0.5,1.4025,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Travis Burke,Chargers,OT,23.0,4,4,5.543872,1.163872,1.385968,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Wanya Morris,Falcons,OT,26.0,4,1,5.368352,0.904256,1.342088,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Jalen Travis,Colts,OT,24.0,4,3,5.121268,0.921268,1.280317,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Saahdiq Charles,Panthers,OT,27.0,1,1,1.215,0.0,1.215,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Foster Sarell,Commanders,OT,28.0,1,1,1.215,0.0,1.215,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Jedrick Wills,Bears,OT,27.0,1,1,1.215,0.0,1.215,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Ben Bartch,Lions,OT,28.0,1,1,1.215,0.3303,1.215,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Giovanni Manu,Lions,OT,25.0,4,2,4.745656,0.725656,1.186414,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Carson Vinson,Ravens,OT,25.0,4,3,4.669596,0.469596,1.167399,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
