player_name,team,position,age,years,years_remaining,total_value,guaranteed,aav,signed_year,contract_type,is_active,source,fetched_at
Mark Gronowski,Dolphins,QB,25.0,3,3,3.105,0.015,1.035,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Kyron Drones,Packers,QB,23.0,3,3,3.105,5000.0,1.035,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Diego Pavia,Ravens,QB,24.0,3,3,3.1,0.0,1.033333,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Joe Fagnano,Ravens,QB,25.0,3,3,3.1,0.0,1.033333,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Joey Aguilar,Jaguars,QB,25.0,3,3,3.1,0.2475,1.033333,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Sam Hartman,Commanders,QB,27.0,2,1,2.035,0.0,1.0175,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Tanner McKee,Eagles,QB,26.0,4,1,4.02652,0.18652,1.00663,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Connor Bazelak,Buccaneers,QB,26.0,1,1,1.005,0.0,1.005,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Carter Bradley,Jaguars,QB,26.0,1,1,1.005,0.0,1.005,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Malik Cunningham,Lions,QB,28.0,1,1,1.005,0.0,1.005,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Adrian Martinez,49ers,QB,26.0,1,1,1.005,0.0,1.005,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Max Brosmer,Vikings,QB,25.0,3,2,2.975,0.244,0.991667,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Garrett Greene,Buccaneers,QB,25.0,2,2,1.97,0.035,0.985,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Brady Cook,Jets,QB,25.0,2,1,1.845,0.0,0.9225,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Kedon Slovis,Cardinals,QB,25.0,2,1,1.845,0.0,0.9225,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Cam Miller,Dolphins,QB,25.0,2,1,1.845,0.0,0.9225,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Chris Oladokun,Chiefs,QB,29.0,2,1,1.845,0.0,0.9225,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Hunter Dekkers,Saints,QB,25.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
DJ Uiagalelei,Chargers,QB,25.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
Kyle McCord,Packers,QB,24.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/quarterback,2026-07-03T11:19:36.142155
